text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
　　　　　　　　　　　　　　　　　　　　　　　　　　　　　議案編號：202110033850000,內文,0.0,8.350000381469727,,,,,
立法院議案關係文書　,內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
"院總第20號
",院總號/內文,0.0,0.0,1,1,1,1,0
"委員
",提案號/內文,0.0,0.0,2,1,1,1,0
"提案第
",提案號/內文,0.0,0.0,3,1,1,1,0
"11003385
",提案號/內文,0.0,0.0,4,1,1,1,0
"號
",提案號/內文,0.0,0.0,5,1,1,1,0
"
",提案號/內文,0.0,0.0,6,1,1,1,0
"
",提案號/內文,0.0,0.0,7,1,1,1,0
"
",內文,0.0,0.0,2,1,1,1,0
,案由(議)/內文,0.0,0.0,,,,,
案由：本院委員羅智強、林沛祥、徐巧芯、葉元之、廖偉翔等16人，為推動國會改革，鑑於依照憲法法理，立委確實有職權和問政需求要求政府據實提供相關文件或資料，然現行法規漏未規定，致法有不足。而國會調查權是自由民主憲政國家國會之根本權能，大法官會議解釋亦明揭立法院調查權乃為執行立法權職權所必須之資訊獲取權。因此考量國會調查權是附隨於立法權之固有權力，為有效完成憲法賦予立法機關之權責，落實國會對行政機關之監督制衡，國會調查權實有法制化之迫切性與必要性。且包括國民黨、民進黨與台灣民眾黨皆針對國會改革與聽證調查曾提出相關法案，顯具跨黨派共識。爰擬具「立法院職權行使法部分條文修正草案」。是否有當？敬請公決。,案由(議)/內文,0.0,0.0,,,,,
,案由(議)/內文,0.0,0.0,,,,,
說明：鑑於憲法賦予立法院國會調查權，經司法院大法官會議釋字第五八五號解釋確立其範圍後，至今不僅仍未就行使調查權之組織、強制處分、證據等內容予以具體規範，甚至在立法院職權行使法中亦未有條文。因此為推動國會革新，立法院就如何行使調查權建立規範，應先於職權法中確立法源基礎，以利賡續推動立法院國會調查制度。否則將如民進黨立法委員所闡明，失去調查權和聽證權的立法院像是「缺了牙的老虎」，根本無法有效監督，故修正立法院職權行使法，強化國會監督，健全議事運作並彰顯憲法精神。,說明/內文,0.0,0.0,,,,,
一、(一)為行使人事同意權案，聽證會之舉行；爰增訂第五十三條之四；(二)明確規範立法院人事同同意權之程序，使立法院人事同意權適用範圍更臻明確，爰修正第二十九條第一項。另為賦予立法院充分審議期間，規定全院委員會審查期間不得少於一個月，並課予舉行公聽會之義務，以藉此強化審查報告內容之嚴謹性與正確性，爰於本法第二十九條新增第二項；(三)為使立法委員能取得關於被提名人完整之資料以作為理性、慎重行使人事同意權之基礎，爰修正第三十條第一項規定，課予提名機關檢附被提名人相關資料之義務。此外，為促使立法院同意權行使程序更臻嚴謹，並切實保障每一被提名人均能充分而完整答詢、暢所欲言之機會，爰將分開審查與答詢制度從例外改列為本法第三十條之基本原則。,說明(無函件項目符號)/內文,0.0,0.0,,,,,
二、國會調查權法規範：國會調查權是自由民主憲政國家國會之根本權能，大法官會議解釋亦明揭立法院調查權乃為執行立法院職權所必須之資訊獲取權，屬國會必要之固有的附隨或默示之權力、輔助性權力。為落實國會調查權，完備行使國會調查權之法規範，針對立法院行使調查權，明定院會得決議設立調查委員會、委員會得決議成立調查專案小組，以及調查委員會及調查專案小組為行使調查權得舉行聽證會。爰將第八章「文件調閱之處理」修正為「調查權之行使」。（第四十五條至第五十三條之三）,說明(無函件項目符號)/內文,0.0,0.0,,,,,
三、增訂第八章之一「聽證權之行使」：除人事同意聽證及調查聽證外，另增訂彈劾聽證、補選聽證及立法聽證。（第五十三條之四至五十三條之十四）,說明(無函件項目符號)/內文,0.0,0.0,,,,,
四、增訂罰則專章：針對違反調查權及聽證權規定之行為，增訂第十二章之一「罰則」專章。（第七十四條之二至七十四條之六）,說明(無函件項目符號)/內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
提案人：羅智強　　林沛祥　　徐巧芯　　葉元之　　廖偉翔　　,提案連署人-議程/內文,0.0,0.0,,,,,
連署人：羅廷瑋　　蘇清泉　　鄭天財Sra Kacaw　　　林倩綺　　王鴻薇　　許宇甄　　王育敏　　楊瓊瓔　　高金素梅　謝龍介　　林國成　　　　　　　　　　　　,提案連署人-議程/內文,0.0,0.0,,,,,
,說明(內文)/內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
"
立法院職權行使法部分條文修正草案對照表
",內文,5.25,5.25,1,1,3,1,1
"
",內文,0.0,0.0,,,,,
"修正條文
",表格第一列(文字分散)/內文,0.0,0.0,1,2,1,1,1
"現行條文
",表格第一列(文字分散)/內文,0.0,0.0,2,2,1,1,1
"說明
",表格第一列(文字分散)/內文,0.0,0.0,3,2,1,1,1
"
",內文,0.0,0.0,2,2,1,1,1
第二十九條　立法院依憲法第一百零四條、憲法增修條文第五條第一項、第六條第二項、第七條第二項、法院組織法第六十六條、中央選舉委員會組織法第三條、公平交易委員會組織法第四條、國家通訊傳播委員會組織法第四條行使同意權時，不經討論，交付全院委員會審查並依審查意見擬具報告，提送院會以記名投票表決，經超過全體立法委員二分之一之同意為通過。,內文,0.0,0.0,1,3,1,1,1
"前項全院委員會審查期間不得少於一個月。全院委員會於擬具前項審查報告前，應舉行公聽會，邀集相關學者專家、相關公民團體及社會公正人士表示意見。
",內文,0.0,0.0,1,3,1,1,1
"第二十九條　立法院依憲法第一百零四條或憲法增修條文第五條第一項、第六條第二項、第七條第二項行使同意權時，不經討論，交付全院委員會審查，審查後提出院會以無記名投票表決，經超過全體立法委員二分之一之同意為通過。
",內文,0.0,0.0,2,3,1,1,1
一、本條文字修正，增列第二項。,內文,0.0,0.0,3,3,1,1,1
二、立法院行使人事同意權之場合，除本條原列由總統提名情形外，亦有由行政院長提名，立法院同意之情形。為使適用範圍更臻明確，爰補充增列檢察總長、中央選舉委員會、公平交易委員會及國家通訊傳播委員會等四類亦由立法院行使人事同意權情形，以杜爭議。又現行立法院就人事同意權之職權行使，相關流程過於簡化，欠缺理性探討辯論之空間，為強化國會人事同意權運作之嚴謹與透明，爰規定全院委員會進行審查與審查報告研提工作，俾作為院會行使表決權之參考依據，以促使立法委員能審慎行使其職權。再者，為使立法院同意權行使更公開、透明，並貫徹責任政治理念，爰將無記名投票表決修正為記名投票表決。爰修正本條第一項如擬。,內文,0.0,0.0,3,3,1,1,1
"三、考量：(一)本法規範所得行使之人事同意權議案，於憲法中並無明文規定應送交之期限，甚者，由於現行運作流程規範簡陋，易使審查過程草率無以彰顯立法院憲政運作上所代表之意義與任務；(二)第一項之審查報告應廣納各方意見以強化其內容嚴謹性與正確性。爰新增第二項，規定全院委員會審查期間不得少於一個月，且研提審查意見報告前應舉行公聽會，廣泛邀集學者專家、社會公正人士及民間團體表示意見。
",內文,0.0,0.0,3,3,1,1,1
"
",內文,0.0,0.0,2,3,1,1,1
"第三十條　被提名人之學歷、經歷、財產、稅務、刑案紀錄表及其他審查所需之相關資料，應由提名機關於提名後七日內提供全院委員會參考。全院委員會應就被提名人之資格及是否適任之相關事項進行審查與詢問，由立法院咨請提名機關通知被提名人分開列席說明與答詢。
",內文,0.0,0.0,1,4,1,1,1
第三十條　全院委員會就被提名人之資格及是否適任之相關事項進行審查與詢問，由立法院咨請總統通知被提名人列席說明與答詢。,內文,0.0,0.0,2,4,1,1,1
"全院委員會於必要時，得就司法院院長副院長、考試院院長副院長及監察院院長副院長與其他被提名人分開審查。
",內文,0.0,0.0,2,4,1,1,1
一、修正第一項，刪除現行條文第二項。,內文,0.0,0.0,3,4,1,1,1
"二、為使立法委員能取得被提名人完整之相關資料俾作為理性、慎重行使人事同意權之基礎，爰修正第一項規定，課予提名機關檢附被提名人相關資料之義務。又，綜觀過去立法院同意權行使實務，常見數位被提名人一齊列席共同接受答詢情形，這種現象極容易導致詢問焦點往往聚焦於特定被提名人與特定事件，導致審查密度寬嚴不一的不公平現象。為促使立法院同意權行使程序更臻嚴謹，並切實保障每一被提名人俱能充分而完整答覆、暢所欲言之機會，爰將分開審查與答詢制度從例外修改為本條之基本原則。
",內文,0.0,0.0,3,4,1,1,1
"
",內文,0.0,0.0,2,4,1,1,1
"第八章　調查權之行使
",內文,0.0,0.0,1,5,1,1,1
"第八章　文件調閱之處理
",內文,0.0,0.0,2,5,1,1,1
一、修正章名。,內文,0.0,0.0,3,5,1,1,1
"二、本章明定立法院行使調查權之相關規範。
",內文,0.0,0.0,3,5,1,1,1
"
",內文,0.0,0.0,2,5,1,1,1
第四十五條　立法院得經院會決議，設調查委員會，或經委員會二分之一以上委員之同意，設調查專案小組，對相關議案或與職權有重大關聯事項行使調查權。,內文,0.0,0.0,1,6,1,1,1
"調查委員會或調查專案小組經院會決議，得以調閱文件原本或要求有關機關（構）及人員提供證言、資料及物件之調查方式進行。
",內文,0.0,0.0,1,6,1,1,1
第四十五條　立法院經院會決議，得設調閱委員會，或經委員會之決議，得設調閱專案小組，要求有關機關就特定議案涉及事項提供參考資料。,內文,0.0,0.0,2,6,1,1,1
"調閱委員會或調閱專案小組於必要時，得經院會之決議，向有關機關調閱前項議案涉及事項之文件原本。
",內文,0.0,0.0,2,6,1,1,1
"國會調查權本屬憲法賦予立法院之固有權能，爰修正第一項及第二項規定，明定立法院調查委員會及委員會調查專案小組的設立程序以及國會調查權的行使方式，並刪除調閱委員會與調閱專案小組之規定，以免功能重複而有疊床架屋之虞。
",內文,0.0,0.0,3,6,1,1,1
"
",內文,0.0,0.0,2,6,1,1,1
第四十六條　調查委員會或調查專案小組之設立，均應於立法院會期中為之。但調閱文件之時間不在此限。,內文,0.0,0.0,1,7,1,1,1
前項調查委員會、調查專案小組之名稱、調查目的、事項、範圍、期間、方法及成員人數，除依本法相關規定處理外，得分由院會或委員會議決之。,內文,0.0,0.0,1,7,1,1,1
"各屆立法院調查權之行使，至遲於該屆立法委員任期屆滿時終止。
",內文,0.0,0.0,1,7,1,1,1
"第四十六條　調閱委員會或調閱專案小組之設立，均應於立法院會期中為之。但調閱文件之時間不在此限。
",內文,0.0,0.0,2,7,1,1,1
一、修正第一項與增訂第三項，明定調查委員會與調查專案小組設立之限制。,內文,0.0,0.0,3,7,1,1,1
"二、增訂第二項，就調查委員會、調查專案小組之名稱、調查目的、事項、範圍、期間、方法及成員人數等事項加以規範。
",內文,0.0,0.0,3,7,1,1,1
"
",內文,0.0,0.0,2,7,1,1,1
第四十六條之一　調查委員會之成員，由各黨團依其在院會所占席次比例推派之；調查委員會置召集委員一人，由各該委員會成員互選為原則；召集委員於行使調查權之存續期間擔任該職。,內文,0.0,0.0,1,8,1,1,1
調查專案小組之成員，由各該委員會委員擔任之。,內文,0.0,0.0,1,8,1,1,1
"調查委員會之成員得由原推派黨團變更之。
",內文,0.0,0.0,1,8,1,1,1
"
",內文,0.0,0.0,2,8,1,1,1
一、本條新增。,內文,0.0,0.0,3,8,1,1,1
二、第一項明定調查委員會之組成及召集委員之產生。,內文,0.0,0.0,3,8,1,1,1
三、第二項明定調查專案小組之成員。,內文,0.0,0.0,3,8,1,1,1
"四、第三項就調查委員會成員變更、出缺時之補行推派為規定。
",內文,0.0,0.0,3,8,1,1,1
"
",內文,0.0,0.0,2,8,1,1,1
第四十六條之二　立法院行使調查權，不得逾越調查目的、事項與範圍，亦不得及於國家機關獨立行使職權及行政特權之事物範疇。,內文,0.0,0.0,1,9,1,1,1
對於訴訟案件在裁判確定前，就偵查、審判所為之處置及其卷證與進行中之訴願案件，立法院不得就該個案行使調查權。其他依法應獨立行使職權之政府機關本於職權處理中之案件，亦同。,內文,0.0,0.0,1,9,1,1,1
"立法院調查委員會成立後，其他依法應獨立行使職權之政府機關亦本於職權處理中者，調查委員會得停止調查。
",內文,0.0,0.0,1,9,1,1,1
"
",內文,0.0,0.0,2,9,1,1,1
一、本條新增。,內文,0.0,0.0,3,9,1,1,1
二、調查權行使之界限、得停止調查之規定。,內文,0.0,0.0,3,9,1,1,1
三、第一項及第二項規定行使調查權之界限。,內文,0.0,0.0,3,9,1,1,1
"四、第三項針對立法院先成立調查委員會，司法機關後成立案件時，調查委員會得斟酌，適時停止調查。
",內文,0.0,0.0,3,9,1,1,1
"
",內文,0.0,0.0,2,9,1,1,1
第四十七條　政府機關或公務員受要求提供資料物件、調閱文件者，除依法律或其他正當理由得拒絕外，應於五日內提供之。,內文,0.0,0.0,1,10,1,1,1
立法院對於文件原本之存在或真實性具有合理重大之懷疑時，得經院會決議要求政府機關提供原本。但相關文件原本業經司法機關先為調取者，政府機關得敘明理由，並提供複本；有正當理由，無法提供複本者，應說明無法提供之理由。,內文,0.0,0.0,1,10,1,1,1
第一項提出時限，立法院得決議展延或縮短之。但縮短之決議，以三日為限。,內文,0.0,0.0,1,10,1,1,1
"政府機關有正當理由者，得請求立法院發還調閱之文件原本。
",內文,0.0,0.0,1,10,1,1,1
第四十七條　受要求調閱文件之機關，除依法律或其他正當理由得拒絕外，應於五日內提供之。但相關資料或文件原本業經司法機關或監察機關先為調取時，應敘明理由，並提供複本。如有正當理由，無法提供複本者，應提出已被他機關調取之證明。,內文,0.0,0.0,2,10,1,1,1
"被調閱文件之機關在調閱期間，應指派專人將調閱文件送達立法院指定場所，以供查閱，並負保管責任。
",內文,0.0,0.0,2,10,1,1,1
一、修正第一項，增訂第二項至第三項；刪除現行條文第二項。,內文,0.0,0.0,3,10,1,1,1
二、第一項就資料、調閱文件之提供時限為規定，另將現行條文但書規定移列為第二項，並再作修正。,內文,0.0,0.0,3,10,1,1,1
三、第二項就文件原本之調閱為規範。,內文,0.0,0.0,3,10,1,1,1
四、第三項規定文件提供時限之延展或縮短。,內文,0.0,0.0,3,10,1,1,1
五、第四項就文件原本之請求發還為規定。,內文,0.0,0.0,3,10,1,1,1
"六、現行條文第二項，有關指派專人送件並負保管之責規定；按國會依法調閱，政府機關本應配合，並應於時限內送達文件、指派專人協助查閱；同時，若政府機關不予配合，則國會可逕依本法第四十八條規定處理；另規定送達國會後，又課以原機關負保管文件之全責，恐有權責錯置之虞，爰刪除本項。
",內文,0.0,0.0,3,10,1,1,1
"
",內文,0.0,0.0,2,10,1,1,1
第四十八條　政府機關或公務員，於立法院行使調查權時，無法律依據、行政特權或正當理由而拒絕、拖延、隱匿不提供者，或無法律依據、行政特權、正當理由而拒絕列席、提供證言，或為虛偽之陳述者，得經立法院院會之決議，以立法院名義，書面詳述事實，連同證據，函請政府機關所在地或公務員所屬機關所在地之高等行政法院依第七十四條之二規定裁定處罰。但涉有犯罪嫌疑者，得經立法院院會之決議，移送檢察機關為刑事追訴。,內文,0.0,0.0,1,11,1,1,1
"前項所稱正當理由，係指有合於行政訴訟法第一百四十四條至第一百四十六條規定之事由。
",內文,0.0,0.0,1,11,1,1,1
"第四十八條　政府機關或公務人員違反本法規定，於立法院調閱文件時拒絕、拖延或隱匿不提供者，得經立法院院會之決議，將其移送監察院依法提出糾正、糾舉或彈劾。
",內文,0.0,0.0,2,11,1,1,1
一、修正第一項、增訂第二項，規定機關或公務員拒絕配合調查之處理。,內文,0.0,0.0,3,11,1,1,1
二、明定政府機關或公務員具法律依據、行政特權或正當理由得拒絕配合調查。,內文,0.0,0.0,3,11,1,1,1
"三、參考行政訴訟法第一百四十四條至第一百四十六條，明定正當理由之範圍。
",內文,0.0,0.0,3,11,1,1,1
"
",內文,0.0,0.0,2,11,1,1,1
第四十九條　調查委員會之幕僚工作，由法制局負責。調查委員會所需之工作人員，由院長指派之。,內文,0.0,0.0,1,12,1,1,1
