text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
黨團協商紀錄,內文,0.0,0.0,,,,,
立法院第11屆第1會期黨團協商會議紀錄,內文,5.25,15.75,,,,,
時　　間　中華民國113年5月2日（星期四）15時2分至15時9分,主席(多位主席),0.0,0.0,,,,,
地　　點　本院紅樓202會議室,主席(多位主席),0.0,0.0,,,,,
主　　席　高金委員素梅,主席(多位主席),0.0,0.0,,,,,
協商主題　一、本院內政、經濟兩委員會報告併案審查委員高金素梅等19人擬具「原住民保留地禁伐補償條例第六條條文修正草案」、委員鄭天財Sra Kacaw等18人擬具「原住民保留地禁伐補償條例第五條及第六條條文修正草案」、委員盧縣一等19人及委員伍麗華Saidhai Tahovecahe等16人分別擬具「原住民保留地禁伐補償條例第三條及第六條條文修正草案」案。,朝野協商(次標題)/內文,0.0,0.0,,,,,
二、委員陳瑩等20人「原住民保留地禁伐補償條例第六條條文修正草案」案。,朝野協商(次標題)/內文,0.0,0.0,,,,,
主席：主席宣告，現在開始開會。各位黨團代表及行政機關代表，大家午安。今天真的大家很辛苦，從早上一直到現在，為了節省大家的時間，也不讓大家這麼累，我們就趕快進入議程。,內文,0.0,0.0,,,,,
今天進行的黨團協商主題是內政、經濟兩委員會報告併案審查委員高金素梅等19人擬具「原住民保留地禁伐補償條例第六條條文修正草案」等4案，以及經院會逕付二讀與相關提案併案協商之本院委員陳瑩等20人擬具「原住民保留地禁伐補償條例第六條條文修正草案」案。,內文,0.0,0.0,,,,,
現在進行黨團協商，我們會先請委員代表發言，如果沒有委員要發言的話，就請主管機關發言。,內文,0.0,0.0,,,,,
請問在場三位委員，不用再發言了吧？好，謝謝。,內文,0.0,0.0,,,,,
主管機關原民會谷縱副主委說需要一點時間讓他發言。,內文,0.0,0.0,,,,,
谷縱．喀勒芳安副主任委員：主席、各位委員。有關原住民保留地禁伐補償條例部分條文修正草案，如果增訂第六條第一項第三款，未來禁伐補償的金額會提高到每公頃6萬元，以目前113年禁伐補償的這個工作來說，我們目前的核定面積大概是7.7萬公頃，所以每年度的公務預算大概是23.2億元，倘若這個條文經大院三讀通過，我們未來每年所需要編列的預算大概是46.2億元，到時候也請委員支持本會的相關預算。以上報告。,內文,0.0,0.0,,,,,
主席：好，非常謝謝谷縱副主委的說明。當然，這個條文通過之後，我們一定會支持你們的預算。,內文,0.0,0.0,,,,,
今天民眾黨團，尤其是麥玉珍委員及他們黨團其實早上也開過會了，然後給我的訊息是我們今天協商結束之後，他們會派黨團代表來簽字，所以今天朝野各黨團好像都沒什麼意見，我就來宣讀一下。針對本日的協商會議，本席具體建議，因為本案……對不起，誰要發言？,內文,0.0,0.0,,,,,
吳專門委員銘修：主計總處。,內文,0.0,0.0,,,,,
主席：好，請主計總處吳銘修專門委員。,內文,0.0,0.0,,,,,
吳專門委員銘修：主席、各位委員，大家好。我是主計總處的代表，在此提供一點資訊給主席跟各位參考。現行的禁伐補償金在立法的時候，其實是參考農業部的造林獎勵規定，也就是在造林20年的期間可以領60萬，平均一年大概是3萬塊去訂定的。據我們的瞭解，農業部目前預告出來的造林辦法在表面上看起來雖然是修正為6年可以領60萬，不過其實他們在其他相關的規定會搭配訂定第7年到第20年大概可以再領19萬的金額，也就是說，一樣是造林20年的期間，一共可以領79萬，平均一年大約是4萬元。所以本案禁伐補償如果要調高到6萬元，是不是有偏高？這個要請各位委員再考量一下。以上說明。,內文,0.0,0.0,,,,,
主席：好，謝謝吳專門委員的陳述，我們在立法院的內政、經濟聯席會的時候已經訂定金額了，謝謝您，我們就不予接受。,內文,0.0,0.0,,,,,
有關本日的協商會議，本席具體建議，因為本案在內政、經濟兩委會聯席審查的時候，與會的委員對審查會通過的條文都具有高度的共識，為了節省大家的寶貴時間，並且要提升法案協商的效率，如果大家對審查會通過的條文沒有什麼意見，我們就直接簽協商結論。請問在場的原住民委員代表或者是各黨團代表，有沒有異議？,內文,0.0,0.0,,,,,
鄭天財Sra Kacaw委員：沒有！,內文,0.0,0.0,,,,,
主席：好，沒有異議，請議事人員宣讀協商結論內容。,內文,0.0,0.0,,,,,
立法院黨團協商結論,內文,0.0,0.0,,,,,
時間：113年5月2日（星期四）下午3時3分至3時9分,朝野協商(內文)/內文,0.0,0.0,,,,,
地點：紅樓202會議室,朝野協商(內文)/內文,0.0,0.0,,,,,
協商主題：,朝野協商(內文)/內文,0.0,0.0,,,,,
一、本院內政、經濟兩委員會報告併案審查委員高金素梅等19人擬具「原住民保留地禁伐補償條例第六條條文修正草案」、委員鄭天財Sra Kacaw等18人擬具「原住民保留地禁伐補償條例第五條及第六條條文修正草案」、委員盧縣一等19人及委員伍麗華Saidhai Tahovecahe等16人分別擬具「原住民保留地禁伐補償條例第三條及第六條條文修正草案」案。,朝野協商(內文)/內文,0.0,0.0,,,,,
二、委員陳瑩等20人擬具「原住民保留地禁伐補償條例第六條條文修正草案」案。,朝野協商(內文)/內文,0.0,0.0,,,,,
協商結論：,朝野協商(內文)/內文,0.0,0.0,,,,,
均照審查會審查結果通過。,朝野協商(內文)/內文,0.0,0.0,,,,,
主席：協商結論已宣讀完畢，請各黨團代表來簽協商結論。,內文,0.0,0.0,,,,,
現在散會，謝謝。,內文,0.0,0.0,,,,,
散會（15時9分）,內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
