text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
立法院第11屆第1會期黨團協商會議紀錄,內文,5.25,15.75,,,,,
時　　間　中華民國113年5月15日（星期三）14時7分至15時21分,主席(多位主席),0.0,0.0,,,,,
地　　點　本院紅樓202會議室,主席(多位主席),0.0,0.0,,,,,
主　　席　高金委員素梅,主席(多位主席),0.0,0.0,,,,,
協商主題　一、本院內政、司法及法制兩委員會報告併案審查委員高金素梅等21人及委員鄭天財Sra Kacaw等17人分別擬具「地方制度法第三十三條條文修正草案」案。二、委員盧縣一等16人擬具「地方制度法部分 條文修正草案」，請審議案。,朝野協商(次標題)/內文,0.0,0.0,,,,,
主席：現在開始開會。各位黨團代表、行政機關代表，大家午安。我們今天進行的黨團協商主題是：內政、司法及法制兩委員會報告併案審查委員高金素梅等21人及委員鄭天財Sra Kacaw等17人分別擬具「地方制度法第三十三條條文修正草案」案、經院會逕付二讀與相關提案併案協商之本院委員盧縣一等16人擬具「地方制度法部分條文修正草案」的黨團協商。,內文,0.0,0.0,,,,,
在進入黨團協商之前，因為盧縣一委員版本也經過二讀，進入了我們今天協商的議程，所以我們先請盧縣一委員做提案的說明，好嗎？謝謝。,內文,0.0,0.0,,,,,
"盧委員縣一：謝謝主席。本席這邊就是針對我們縣（市）議員區域議員的方式希望能夠比照目前直轄市來進行，我就不逐一唸。然後，還有鄉（鎮、市）民代表的部分，我特別有提到，如果是像潮州、竹東這些有居住超過1,500人以上的地方應該要有民意代表的部分，提出修正的說明。以上，謝謝。",內文,0.0,0.0,,,,,
主席：好，謝謝。有關本日協商會議，本席具體建議，因為本案在內政和司法及法制兩委員會聯席審查的時候，與會委員對於審查會通過的條文都有高度的共識，就是已逕付二讀的提案人盧縣一員的提案，除了第三十三條與審查會通過的修正有關聯性之外，盧縣一委員另有版本，就是新增自治縣，也就是他的第四條之一，以及財政收支劃分法跟相關稅捐之分配於原住民地區的提案跟第八十三條之二以下的條文，跟我們審查會通過僅僅只針對第三十三條修訂增加原住民民意代表有所區別。為了要節省大家寶貴的時間，所以我們集中討論焦點，並且提升法案的協商效率，如果大家對這個審查會通過的地制法第三十三條沒有意見的話，我是覺得大家看一下現在手上也有一個修正動議的版本，請大家看一下我們這個修正動議的條文，所以盧縣一委員所提的其餘條文，我們先不予增訂或維持現行條文，好不好？盧委員可以嗎？好，謝謝您、謝謝您。,內文,0.0,0.0,,,,,
好，那我們現在就開始看一下修正動議的條文，請問在場的委員有沒有要代表發言的？還是我們先請鄭天財委員發言？謝謝。,內文,0.0,0.0,,,,,
