text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
立法院第11屆第1會期司法及法制委員會第14次全體委員會議紀錄,內文,5.25,15.75,,,,,
時　　間　中華民國113年4月18日（星期四）9時至17時31分,主席(多位主席),0.0,0.0,,,,,
地　　點　本院紅樓302會議室,主席(多位主席),0.0,0.0,,,,,
主　　席　鍾委員佳濱,主席(多位主席),0.0,0.0,,,,,
本日議程　報告事項,主席(多位主席),0.0,0.0,,,,,
宣讀上次會議議事錄。,主席(多位主席),0.0,0.0,,,,,
討論事項,討論事項(標題)/內文,0.0,0.0,,,,,
審查,討論事項(內文)/討論事項(項目符號)/內文,0.0,0.0,,,,,
一、民進黨黨團擬具「立法院職權行使法部分條文修正草案」案。,主席(多位主席),0.0,0.0,,,,,
二、委員呂玉玲等17人擬具「立法院職權行使法第十五條之一條文修正草案」案。,主席(多位主席),0.0,0.0,,,,,
三、委員呂玉玲等16人擬具「立法院職權行使法增訂第二十八條之三及第二十八條之四條文草案」案。,主席(多位主席),0.0,0.0,,,,,
四、委員鄭天財Sra Kacaw等19人擬具「立法院職權行使法部分條文修正草案」案。,主席(多位主席),0.0,0.0,,,,,
五、委員翁曉玲等17人擬具「立法院職權行使法部分條文修正草案」案。,主席(多位主席),0.0,0.0,,,,,
答詢官員　立法院秘書長周萬來,列席官員(多位官員)/內文,0.0,0.0,,,,,
立法院總務處處長廖炯志,列席官員(多位官員)/內文,0.0,0.0,,,,,
法務部政務次長陳明堂,列席官員(多位官員)/內文,0.0,0.0,,,,,
司法院行政訴訟及懲戒廳廳長程怡怡,列席官員(多位官員)/內文,0.0,0.0,,,,,
張主任秘書智為：報告委員會，出席委員9人，已足法定人數，請主席宣布開會。,內文,0.0,0.0,,,,,
主席：現在開會。,內文,0.0,0.0,,,,,
進行報告事項。宣讀上次會議議事錄。,內文,0.0,0.0,,,,,
,圖片內文/內文,0.0,0.0,,,,,
立法院第11屆第1會期司法及法制委員會第13次全體委員會議議事錄,內文,0.0,0.0,,,,,
時　　間：中華民國113年4月17日（星期三）上午9時2分至12時55分,主席(多位主席),0.0,0.0,,,,,
地　　點：本院紅樓302會議室,主席(多位主席),0.0,0.0,,,,,
出席委員：黃國昌　　沈發惠　　謝龍介　　鍾佳濱　　羅智強　　林思銘　　吳思瑤　　陳俊宇　　莊瑞雄　　傅崐萁　　吳宗憲　　翁曉玲　　柯建銘　　,朝野協商(次標題)/內文,0.0,0.0,,,,,
　　　委員出席13人,朝野協商(內文)/內文,0.0,0.0,,,,,
列席委員：麥玉珍　　顏寬恒　　鄭天財Sra Kacaw　　　楊瓊瓔　　王育敏　　洪孟楷　　廖偉翔　　葛如鈞　　鄭正鈐　　游　顥　　徐欣瑩　　邱志偉　　謝衣鳯　　陳超明　　黃健豪　　,朝野協商(次標題)/內文,0.0,0.0,,,,,
　　　委員列席15人,朝野協商(內文)/內文,0.0,0.0,,,,,
