text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
立法院第11屆第1會期司法及法制委員會「啟動國會改革─立法院職權行使法相關法案」公聽會紀錄,1111111111111111111111111111111111111111111111,內文,5.25,15.75,,,,,
"時　　間　中華民國113年4月3日（星期三）9時2分至12時53分",1111100000000000000000000000000000,主席(多位主席),0.0,0.0,,,,,
"地　　點　本院紅樓302會議室",1111100000000000,主席(多位主席),0.0,0.0,,,,,
"主　　席　吳委員宗憲",11111000000,主席(多位主席),0.0,0.0,,,,,
"發言學者專家及機關團體代表",11111111111111,主席(多位主席),0.0,0.0,,,,,
"國立臺灣大學政治學系左正東教授",0000000000000000,內文,0.0,0.0,,,,,
"國立雲林科技大學科技法律研究所吳威志教授",000000000000000000000,內文,0.0,0.0,,,,,
"國立陽明交通大學科技法律學院林志潔教授",00000000000000000000,內文,0.0,0.0,,,,,
"東海大學法律系暨法律研究所林騰鷂教授",0000000000000000000,內文,0.0,0.0,,,,,
"萬國法律事務所陳一銘律師",0000000000000,內文,0.0,0.0,,,,,
"國立陽明交通大學科技法律學院陳鋕雄院長",00000000000000000000,內文,0.0,0.0,,,,,
"萬國法律事務所陳鵬光律師",0000000000000,內文,0.0,0.0,,,,,
"國立政治大學政治學系盛杏湲教授",0000000000000000,內文,0.0,0.0,,,,,
"國立中山大學政治經濟學系張其祿教授",000000000000000000,內文,0.0,0.0,,,,,
"國立清華大學通識教育中心黃仁俊助理教授",00000000000000000000,內文,0.0,0.0,,,,,
"前立法委員黃世杰律師",00000000000,內文,0.0,0.0,,,,,
"佛光大學公共事務學系彭睿仁助理教授",000000000000000000,內文,0.0,0.0,,,,,
"國立臺灣藝術大學通識教育中心葛傳宇主任",00000000000000000000,內文,0.0,0.0,,,,,
"立法院副秘書長張裕榮",00000000000,內文,0.0,0.0,,,,,
"司法院行政訴訟及懲戒廳廳長程怡怡",00000000000000000,內文,0.0,0.0,,,,,
"行政院綜合業務處處長彭紹博",00000000000000,內文,0.0,0.0,,,,,
"主席：現在開始開會。今天舉行「啟動國會改革─立法院職權行使法相關法案」公聽會。",1110000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"因為今天高鐵、捷運都有一段時間停駛，所以有些人沒有辦法趕過來，待會他們會陸續到，今天我想不耽誤時間，我們儘量趕快讓這個公聽會開始。",000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"現在先請議事人員宣讀公聽會的討論提綱。",00000000000000000000,內文,0.0,0.0,,,,,
"討論提綱",11111,內文,0.0,0.0,,,,,
"一、總統赴立法院國情報告是否應予常態化？立法委員就總統國情報告有不明瞭處提出問題之模式為何？其他各國案例？",000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"二、立法院行使人事同意權時，是否得針對人事案之審查召開聽證會，並邀集各界人士協助參與審查？倘被提名人受審查時有虛偽不實陳述之情形是否應予裁罰？",000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"三、赴立法院之備詢人若有拒絕答覆、拒不提供資料、作虛偽不實陳述、答非所問甚至無故缺席等情形，如何完善立法虛偽作證或藐視國會等刑事責任等事項？",00000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"四、國會行使調查權的正當性及尚待法制化之處？行使國會調查權之範圍及界限與基本人權保障如何兼顧？",000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"主席：在邀請各位發言之前，有幾點說明：今天麻煩各位到這邊主要也是就這個長期的爭執，我們以一個公聽會的方式來諮詢各界的意見，這個問題，我自己在往前面去找一些相關資料的時候，發覺可能已經討論超過20年了，其實我們在修正法案上面沒有說一定要召開公聽會，但是我們覺得還是審慎為之，也順應不同黨派大家的想法，所以今天召開這個公聽會，也請各位專家、各位學者在這邊能夠把自己所瞭解的暢所欲言的跟大家一起分享，但是因為今天早上剛好遇到地震，所以目前只有3位委員到場，接下來幾位會陸續到，我們在這邊也是蠻謝謝各位在今天早上交通不便的時候還能夠到這裡來，謝謝大家！",111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"首先，我們請學者專家發言，發言的順序是依照簽到的先後順序，如果需要提前發言，請先告知主席臺，我們會視情況酌予調整；本院的委員按照登記先後順序發言，如果陸續到場，本會會穿插請委員發言；最後再請政府機關代表發言，針對學者專家以及委員的意見加以回復。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"與會者請至發言臺發言，在主席的右手邊這邊是專家學者與列席機關代表的發言臺，左邊是我們委員的發言臺。由於公聽會主要是在聽取學者專家的意見，所以每一位學者專家發言的時間是8分鐘，因為我們今天只有排上午，所以發言時間是8分鐘，本院委員發言的時間是5分鐘。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"現在先請學者專家發言，請陳鋕雄院長發言，謝謝！",000000000000000000000000,內文,0.0,0.0,,,,,
"陳鋕雄院長：主席（召集委員）、各位委員、各位先進、各位部會代表大家早安！立院職權的健全，過往各黨都曾經先後提出各種修正版本，當然這是一個重要的議題，我們其實在談這些法案的時候有個感觸，當初孫中山提倡五權憲法，如果沒有監察權的存在，我們今天對於國會的職權，包括調查權等等，其實都會有很不一樣的見解，所以我們必須對五權憲法的架構要理解，對立法院的權職先要理解。",11111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"民主國家國會改革當然有其必要性，它可以健全國會的功能、強化立法的監督及立法的品質，但是它其實有一個重要的重點，是國會的自律規範，在先進國家裡面，當你調查了一些重要的機密資訊，這些資訊會不會再進一步的外洩，這需要取決於國會相當的自律；另外，像是利益衝突的問題，這些都是在各個國家裡面所存在的，比方在美國很著名的麥卡錫主義，各位如果去年看奧本海默的電影就會看到，當時就是認為少數的人可能與共產黨有相關的往來，因此針對科學家來開刀，這是調查權可能會遇到的一個很典型的例子；另外，在英國與澳洲都有發生過針對新聞媒體、針對銀行業的這些調查，事實上，它當然引起民眾不同意見的差異。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
