text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
立法院第11屆第1會期司法及法制委員會第20次全體委員會議紀錄,內文,5.25,15.75,,,,,
時　　間　中華民國113年5月8日（星期三）9時1分至10時34分,主席(多位主席),0.0,0.0,,,,,
地　　點　本院紅樓302會議室,主席(多位主席),0.0,0.0,,,,,
主　　席　鍾委員佳濱,主席(多位主席),0.0,0.0,,,,,
本日議程　報告事項,主席(多位主席),0.0,0.0,,,,,
宣讀上次會議議事錄。,內文,0.0,0.0,,,,,
討論事項,內文,0.0,0.0,,,,,
一、繼續審查,內文,0.0,0.0,,,,,
(一)民進黨黨團擬具「立法委員行為法第七條之一及第三十條條文修正草案」案。,主席(多位主席),0.0,0.0,,,,,
(二)委員賴瑞隆等16人擬具「立法委員行為法部分條文修正草案」案。,主席(多位主席),0.0,0.0,,,,,
(三)委員范雲等18人擬具「立法委員行為法第七條條文修正草案」案。,主席(多位主席),0.0,0.0,,,,,
二、繼續審查民進黨黨團擬具「立法院議事規則第四十七條、第四十八條及第五十二條條文修正草案」案。,主席(多位主席),0.0,0.0,,,,,
三、繼續審查民進黨黨團擬具「立法院職權行使法部分條文修正草案」案。,主席(多位主席),0.0,0.0,,,,,
張主任秘書智為：報告委員會，出席委員9人，已足法定人數，請主席宣布開會。,內文,0.0,0.0,,,,,
主席：現在開會，進行報告事項，宣讀上次會議議事錄。,內文,0.0,0.0,,,,,
,圖片內文/內文,0.0,0.0,,,,,
立法院第11屆第1會期司法及法制委員會第19次全體委員會議議事錄,內文,0.0,0.0,,,,,
時　　間：中華民國113年5月6日（星期一）上午9時至10時25分,主席(多位主席),0.0,0.0,,,,,
地　　點：本院紅樓302會議室,主席(多位主席),0.0,0.0,,,,,
出席委員：陳俊宇　　羅智強　　鍾佳濱　　謝龍介　　黃國昌　　翁曉玲　　林思銘　　吳宗憲　　吳思瑤　　沈發惠　　莊瑞雄　　柯建銘　　傅崐萁,朝野協商(次標題)/內文,0.0,0.0,,,,,
　　　委員出席13人,朝野協商(內文)/內文,0.0,0.0,,,,,
列席委員：顏寬恒　　鄭正鈐　　謝衣鳯　　羅明才　　林楚茵　　范　雲　　沈伯洋　　洪孟楷　　游　顥,朝野協商(次標題)/內文,0.0,0.0,,,,,
　　　委員列席9人,朝野協商(內文)/內文,0.0,0.0,,,,,
列席官員：立法院秘書長　周萬來,列席官員(多位官員)/內文,0.0,0.0,,,,,
銓敘部法規司副司長　藍夏瑩,列席官員(多位官員)/內文,0.0,0.0,,,,,
內政部民政司科長　蔡明謙,列席官員(多位官員)/內文,0.0,0.0,,,,,
外交部條約法律司科長　洪瑮蓁,列席官員(多位官員)/內文,0.0,0.0,,,,,
國防部法律事務司法紀調查處副處長　王秉豐,列席官員(多位官員)/內文,0.0,0.0,,,,,
法務部參事　廖江憲,列席官員(多位官員)/內文,0.0,0.0,,,,,
衛生福利部保護服務司副司長　郭彩榕,列席官員(多位官員)/內文,0.0,0.0,,,,,
大陸委員會法政處組長　李佩儒,列席官員(多位官員)/內文,0.0,0.0,,,,,
主　　席：鍾召集委員佳濱,主席(多位主席),0.0,0.0,,,,,
專門委員：梁雯璍,內文,0.0,0.0,,,,,
主任秘書：張智為,內文,0.0,0.0,,,,,
紀　　錄：簡任秘書　陳杏枝,內文,0.0,0.0,,,,,
　　　簡任編審　薛復寧,內文,0.0,0.0,,,,,
　　　科　　長　鮑夏明,內文,0.0,0.0,,,,,
報　告　事　項,報告事項(標題)/討論事項(標題)/內文,0.0,0.0,,,,,
宣讀上次會議議事錄。,報告事項(內文)/內文,0.0,0.0,,,,,
決定：確定。,報告事項(內文)/內文,0.0,0.0,,,,,
討　論　事　項,討論事項(標題)/內文,0.0,0.0,,,,,
一、繼續審查,報告事項(內文)/內文,0.0,0.0,,,,,
(一)民進黨黨團擬具「立法委員行為法第七條之一及第三十條條文修正草案」案。,內文,0.0,0.0,,,,,
(二)委員賴瑞隆等16人擬具「立法委員行為法部分條文修正草案」案。,內文,0.0,0.0,,,,,
(三)委員范雲等18人擬具「立法委員行為法第七條條文修正草案」案。,內文,0.0,0.0,,,,,
二、繼續審查,報告事項(內文)/內文,0.0,0.0,,,,,
(一)民進黨黨團擬具「立法院議事規則第四十七條、第四十八條及第五十二條條文修正草案」案。,內文,0.0,0.0,,,,,
(二)委員賴瑞隆等16人擬具「立法院議事規則第九條、第二十二條及第五十條條文修正草案」案。,內文,0.0,0.0,,,,,
決議：以上各案均另定期繼續審查。,報告事項(內文)/內文,0.0,0.0,,,,,
經表決通過散會動議：,內文,0.0,0.0,,,,,
