text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
立法院第11屆第1會期黨團協商會議紀錄,內文,5.25,15.75,,,,,
時　　間　中華民國113年5月15日（星期三）12時50分至13時3分,主席(多位主席),0.0,0.0,,,,,
地　　點　本院紅樓101會議室,主席(多位主席),0.0,0.0,,,,,
主　　席　楊委員瓊瓔,主席(多位主席),0.0,0.0,,,,,
協商主題　【協商主題一】,朝野協商(次標題)/內文,0.0,0.0,,,,,
(一)國民黨黨團擬具「電業法第四十九條條文修正草案」案。,內文,0.0,0.0,,,,,
(二)委員鄭天財Sra Kacaw等17人擬具「電業法第四十九條條文修正草案」案。,內文,0.0,0.0,,,,,
【協商主題二】,內文,0.0,0.0,,,,,
(一)行政院函請審議「中小企業發展條例部分條文修正草案」、委員柯志恩等17人、委員賴士葆等19人、委員楊瓊瓔等16人、國民黨黨團、委員郭國文等19人分別擬具「中小企業發展條例第三十六條之二條文修正草案」、委員楊瓊瓔等16人擬具「中小企業發展條例增訂第三十六條之四條文草案」、台灣民眾黨黨團、委員邱議瑩等29人分別擬具「中小企業發展條例部分條文修正草案」、委員張智倫等19人、委員王世堅等16人分別擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。,內文,0.0,0.0,,,,,
(二)委員鄭天財Sra Kacaw等17人擬具「中小企業發展條例部分條文修正草案」案。,內文,0.0,0.0,,,,,
主席：開始協商。第一個協商的就是電業法第四十九條條文修正草案，有國民黨黨團提案和鄭天財委員提案。國民黨黨團提案是在113年5月3日立法院第11屆第1會期第12次院會決定，自經濟委員會抽出逕付二讀，由國民黨黨團負責召集協商，今天的會議就是如此。另外有鄭天財委員提案，於113年5月10日立法院第11屆第1會期第13次院會決定逕付二讀，與相關提案併案協商，所以今天的會議是將兩個版本併案進行協商。,內文,0.0,0.0,,,,,
現在進行協商。請洪申翰委員發言。,內文,0.0,0.0,,,,,
洪委員申翰：謝謝主席。本席知道大家在今天的經濟委員會有做過一些討論，但是在今天的黨團協商，本席還是要表達一些看法。大家都知道，其實電價的調整機制，過去在電業法裡面是有規定的，現在國民黨團或者鄭天財委員的修改版本，是要把審議會的決議送交立法院，如果是這樣的做法，等於是由立法院決定電價，或是由立法院審議電價。,內文,0.0,0.0,,,,,
這件事情就目前來看的話，坦白說，引起各界滿多的憂慮，所以我們看到不只產業界，像商總的許舒博理事長，甚至是學界，也包括很多民間團體、環保團體，其實對這個做法的修改都直接連署表達反對，我們很少看到哪一個議案是產業界和環保團體都持同樣的看法，但是這一次的電業法第四十九條修正，我們看到了。,內文,0.0,0.0,,,,,
本席還是要表達，這個做法只會讓未來的電價審議機制更加政治化，或者有更多的政治介入，這和過去大家期待的，讓電價審議機制歸於專業，用專業和公平的態度來處理這件事，這麼做可能會有背道而馳的問題。所以我們真的很希望，在這個議題上面，請提案委員或者國民黨團真的要再三思啦！因為這個提案目前確實受到產業界、學界，包括很多NGO、環保團體、公民團體的反對，是不是真的要讓它繼續走下去？本席覺得國民黨團和大家真的要想一下。,內文,0.0,0.0,,,,,
坦白說，未來任何政黨都有可能執政，當自己執政的時候，也會面對這樣的狀況，其實這已經變成行政權被剝奪，這真的是一個好的提案嗎？有沒有影響到各種權力分立的原則？本席覺得大家真的要再想一想。尤其是從責任政治的角度來說的話，用立法院的權限不讓行政部門或是國營事業調整電價，如果造成虧損，是立法院要負責嗎？還是哪一個黨團要負責？這是從責任政治的角度來看，大家可以很明顯的看出來，這樣真的不是很妥適。,內文,0.0,0.0,,,,,
