text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
"數位發展部部長
",內文,0.0,0.0,2,6,1,1,0
"唐　鳳
",內文,0.0,0.0,3,6,1,1,0
"
",內文,0.0,0.0,2,6,1,1,0
"
",內文,10.800000190734863,0.0,1,7,1,1,0
行政院政務委員兼公共工程,內文,10.800000190734863,0.0,2,7,1,1,0
"委員會主任委員
",內文,0.0,0.0,2,7,1,1,0
"吳澤成
",內文,10.800000190734863,0.0,3,7,1,1,0
"
",內文,0.0,0.0,2,7,1,1,0
"
",內文,0.0,0.0,1,8,1,1,0
國家通訊傳播委員會,內文,10.800000190734863,0.0,2,8,1,1,0
"主任委員
",內文,0.0,0.0,2,8,1,1,0
"陳耀祥
",內文,10.800000190734863,0.0,3,8,1,1,0
"
",內文,0.0,0.0,2,8,1,1,0
"
",內文,0.0,0.0,1,9,1,1,0
"（司法及法制組）
",內文,0.0,0.0,2,9,1,1,0
"
",內文,0.0,0.0,3,9,1,1,0
"
",內文,0.0,0.0,2,9,1,1,0
"
",內文,0.0,0.0,1,10,1,1,0
"法務部部長
",內文,0.0,0.0,2,10,1,1,0
"蔡清祥
",內文,0.0,0.0,3,10,1,1,0
"
",內文,0.0,0.0,2,10,1,1,0
"
",內文,0.0,0.0,1,11,1,1,0
行政院人事行政總處,內文,10.800000190734863,0.0,2,11,1,1,0
"人事長
",內文,0.0,0.0,2,11,1,1,0
"蘇俊榮
",內文,10.800000190734863,0.0,3,11,1,1,0
"
",內文,0.0,0.0,2,11,1,1,0
"
",內文,0.0,0.0,1,12,1,1,0
"（社會福利及衛生環境組）
",內文,0.0,0.0,2,12,1,1,0
"
",內文,0.0,0.0,3,12,1,1,0
"
",內文,0.0,0.0,2,12,1,1,0
"
",內文,0.0,0.0,1,13,1,1,0
"勞動部部長
",內文,0.0,0.0,2,13,1,1,0
"許銘春
",內文,0.0,0.0,3,13,1,1,0
"
",內文,0.0,0.0,2,13,1,1,0
"
",內文,0.0,0.0,1,14,1,1,0
"衛生福利部部長
",內文,0.0,0.0,2,14,1,1,0
"薛瑞元
",內文,0.0,0.0,3,14,1,1,0
"
",內文,0.0,0.0,2,14,1,1,0
"
",內文,0.0,0.0,1,15,1,1,0
"環境部部長
",內文,0.0,0.0,2,15,1,1,0
"薛富盛
",內文,0.0,0.0,3,15,1,2,0
"
",內文,0.0,0.0,2,15,1,1,0
"
",內文,10.800000190734863,0.0,1,16,1,1,0
（列席時間：交通組：3月22日上午9時至9時27分、10時至12時4分、下午2時30分至5時49分,內文,0.0,0.0,2,16,2,1,0
司法及法制組：3月26日上午9時至9時18分,內文,0.0,0.0,2,16,2,1,0
"　　　　　　社會福利及衛生環境組：3月26日上午9時24分至12時10分、下午2時30分至4時26分）
",內文,0.0,0.0,2,16,2,1,0
"
",內文,0.0,0.0,2,16,2,1,0
,內文,0.0,0.0,,,,,
"
主　　席
",內文,0.0,0.0,1,1,1,1,1
"院長
",內文,0.0,0.0,2,1,1,1,1
"韓國瑜
",內文,0.0,0.0,3,1,1,1,1
"
",內文,0.0,0.0,2,1,1,1,1
"列　　席
",內文,0.0,0.0,1,2,1,1,1
"秘書長
",內文,0.0,0.0,2,2,1,1,1
"周萬來
",內文,0.0,0.0,3,2,1,1,1
"
",內文,0.0,0.0,2,2,1,1,1
"記　　錄
",內文,0.0,0.0,1,3,1,1,1
"議事處處長
",內文,0.0,0.0,2,3,1,1,1
"高百祥
",內文,0.0,0.0,3,3,1,1,1
"
",內文,0.0,0.0,2,3,1,1,1
"
",內文,0.0,0.0,1,4,1,1,1
"編審
",內文,0.0,0.0,2,4,1,1,1
"吳秀玲
",內文,0.0,0.0,3,4,1,1,1
"
",內文,0.0,0.0,2,4,1,1,1
"
",內文,0.0,0.0,1,5,1,1,1
"科長
",內文,0.0,0.0,2,5,1,1,1
"黃建福
",內文,0.0,0.0,3,5,1,1,1
"
",內文,0.0,0.0,2,5,1,1,1
"
",內文,0.0,0.0,1,6,1,1,1
"公報處處長
",內文,0.0,0.0,2,6,1,1,1
"秦劍雲
",內文,0.0,0.0,3,6,1,1,1
"
",內文,0.0,0.0,2,6,1,1,1
,內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
報告事項,事項標題/內文,0.0,0.0,,,,,
一、宣讀本院第11屆第1會期第5次會議議事錄。,內文,0.0,0.0,,,,,
決定：確定。,內文,0.0,0.0,,,,,
二、本院委員謝龍介等20人擬具「所得稅法第十七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
三、本院委員陳超明等18人擬具「水利法第八十三條之十條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
四、本院委員陳超明等21人擬具「戶籍法第十六條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
五、本院委員陳超明等18人擬具「地方民意代表費用支給及村里長事務補助費補助條例增訂第七條之一條文草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
六、本院委員高金素梅等19人擬具「原住民保留地禁伐補償條例第六條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政、經濟兩委員會審查。,內文,0.0,0.0,,,,,
七、本院委員高金素梅等24人擬具「原住民族學校法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化、內政兩委員會審查。,內文,0.0,0.0,,,,,
八、本院委員萬美玲等35人擬具「性別平等工作法第十五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
九、本院委員萬美玲等36人擬具「勞動基準法第五十條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
十、本院委員萬美玲等28人擬具「學校衛生法第二十三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
十一、本院委員洪孟楷等21人擬具「中華民國刑法第八十三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
十二、本院委員洪孟楷等22人擬具「揭弊者保護法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
十三、本院委員洪孟楷等22人擬具「中華民國刑法第三百三十九條之四條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
十四、本院委員洪孟楷等25人擬具「國家通訊傳播委員會組織法第四條及第十條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制、交通兩委員會審查。,內文,0.0,0.0,,,,,
十五、本院委員洪孟楷等27人擬具「學校衛生法第二十三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
十六、本院委員洪孟楷等27人擬具「公職人員選舉罷免法第十七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
十七、本院委員洪孟楷等26人擬具「總統副總統選舉罷免法第十三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
十八、本院委員洪孟楷等20人擬具「預算法第八十三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
十九、本院委員洪孟楷等21人擬具「外送平台管理暨從業人員權益保障法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
二十、本院委員鍾佳濱等17人擬具「學校午餐法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
二十一、本院委員林倩綺等16人擬具「文化藝術獎助及促進條例第十五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化、財政兩委員會審查。,內文,0.0,0.0,,,,,
二十二、本院委員林倩綺等17人擬具「文化基本法第二十四條、第二十七條及第二十八條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
二十三、本院委員林倩綺等16人擬具「文化創意產業發展法第二十六條、第二十七條之一及第二十七條之二條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
二十四、本院委員賴士葆等19人擬具「公民投票法第三十條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
二十五、本院委員賴士葆等19人擬具「中小企業發展條例第三十六條之二條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二十六、本院委員賴士葆等17人擬具「個人資料保護法第四十七條、第四十八條及第四十九條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二十七、本院委員賴士葆等17人擬具「電業法第七十四條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
二十八、本院委員賴士葆等17人擬具「遺產及贈與稅法第十條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
二十九、本院委員賴士葆等19人擬具「遺產及贈與稅法第十七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
三十、本院委員賴士葆等18人擬具「所得稅法第十四條之四條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
三十一、本院委員賴士葆等17人擬具「所得稅法第十七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
三十二、本院委員賴士葆等18人擬具「所得稅法第十七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
三十三、本院委員賴士葆等17人擬具「預算法第六十二條之一條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
三十四、本院委員賴士葆等17人擬具「有線廣播電視法第二十九條及第三十七條之一條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交交通委員會審查。,內文,0.0,0.0,,,,,
三十五、本院委員賴士葆等18人擬具「公職人員利益衝突迴避法第十四條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
三十六、本院委員賴士葆等17人擬具「民法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
三十七、本院委員賴士葆等20人擬具「立法院職權行使法增訂部分條文草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
三十八、本院委員賴士葆等19人擬具「勞工退休金條例第十四條、第十四條之一及第三十四條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
三十九、本院委員賴士葆等17人擬具「環境基本法第二十三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
四十、本院委員鄭天財Sra Kacaw等18人擬具「原住民保留地禁伐補償條例第五條及第六條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政、經濟兩委員會審查。,內文,0.0,0.0,,,,,
四十一、本院委員鄭天財Sra Kacaw等16人擬具「全國性公民投票不在籍投票法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
四十二、本院委員蔡其昌等18人擬具「電子簽章法修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交交通委員會審查。,內文,0.0,0.0,,,,,
四十三、本院委員羅明才等19人擬具「娛樂稅法第二條及第五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
四十四、本院委員羅明才等23人擬具「所得稅法第十五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
四十五、本院委員羅明才等17人擬具「保險法第一百四十六條之四條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
四十六、本院委員羅明才等23人擬具「財政收支劃分法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
四十七、本院委員林月琴等16人擬具「兒童及少年福利與權益保障法第十三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
四十八、本院委員李柏毅等18人擬具「學生輔導法第十一條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
四十九、本院委員李柏毅等18人擬具「技術及職業教育法第十一條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
五十、本院委員李柏毅等18人擬具「資通安全管理法第二條及第十一條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交交通委員會審查。,內文,0.0,0.0,,,,,
五十一、本院委員李柏毅等18人擬具「國家運輸安全調查委員會組織法第一條及第三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制、交通兩委員會審查。,內文,0.0,0.0,,,,,
五十二、本院委員李柏毅等16人擬具「陸海空軍軍官士官服役條例第五十五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交外交及國防委員會審查。,內文,0.0,0.0,,,,,
五十三、本院委員李柏毅等17人擬具「地方民意代表費用支給及村里長事務補助費補助條例第六條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
五十四、本院委員馬文君等17人擬具「偏遠地區學校教育發展條例第十六條及第十九條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
五十五、本院委員馬文君等17人擬具「廢棄物清理法第五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
五十六、本院委員馬文君等19人擬具「森林法增訂第八條之一條文草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
五十七、本院委員吳琪銘等16人擬具「國土計畫法第四十五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
五十八、本院委員吳琪銘等18人擬具「原住民族工作權保障法第四條及第十二條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
五十九、本院委員蘇清泉等23人擬具「公職人員選舉罷免法第六十九條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
六十、本院委員陳素月等19人擬具「老人福利法增訂第三十四條之一條文草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
六十一、本院委員陳素月等19人擬具「國民年金法第五十四條之一條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
六十二、本院委員陳素月等20人擬具「老年農民福利津貼暫行條例第四條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境、經濟、內政三委員會審查。,內文,0.0,0.0,,,,,
六十三、本院委員陳素月等17人擬具「植物診療師法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
六十四、本院委員陳素月等18人擬廢止「行政院農業委員會組織條例」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制、經濟兩委員會審查。,內文,0.0,0.0,,,,,
六十五、本院委員顏寬恒等21人擬具「電子支付機構管理條例第二十九條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
六十六、本院委員吳宗憲等16人擬具「立法院職權行使法第十五條之一、第十五條之二及第十五條之四條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
六十七、本院委員吳宗憲等17人擬具「立法院職權行使法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
六十八、本院委員吳宗憲等16人擬具「立法院職權行使法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
六十九、本院委員吳宗憲等18人擬具「立法院職權行使法第二十五條及第二十六條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
七十、本院委員吳宗憲等17人擬具「立法院職權行使法第十七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
七十一、本院委員賴瑞隆等17人擬具「立法院職權行使法第十五條之二條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
七十二、本院委員賴瑞隆等17人擬具「公職人員財產申報法第五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
七十三、本院委員蘇巧慧等16人擬具「海洋保育法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
七十四、本院委員蘇巧慧等18人擬具「國籍法第二條及第七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
七十五、本院委員蘇巧慧等18人擬具「全國性公民投票不在籍投票法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
七十六、本院委員蘇巧慧等19人擬具「原住民族工作權保障法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
七十七、本院委員蘇巧慧等20人擬具「教師法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
七十八、本院委員蘇巧慧等20人擬具「教育人員任用條例部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制、教育及文化兩委員會審查。,內文,0.0,0.0,,,,,
七十九、本院委員黃秀芳等18人擬具「學生輔導法部分條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
八十、本院委員黃秀芳等18人擬具「性別平等工作法第十五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
八十一、本院委員黃秀芳等20人擬具「社會救助法第二條、第四條及第十四條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
八十二、本院委員黃秀芳等18人擬具「民法第一千零五十五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
八十三、本院委員陳瑩等18人擬具「原住民族土地及海域法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
八十四、本院委員陳瑩等17人擬具「原住民族自治法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
八十五、本院委員陳瑩等19人擬具「族群平等法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
八十六、本院委員陳瑩等19人擬具「勞工保險條例第五十八條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
八十七、本院委員王鴻薇等24人擬具「天然氣事業法第十五條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
八十八、本院委員林德福等20人擬具「青年發展基本法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交教育及文化委員會審查。,內文,0.0,0.0,,,,,
八十九、本院委員林德福等16人擬具「道路交通管理處罰條例第十二條及第十三條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交交通委員會審查。,內文,0.0,0.0,,,,,
九十、本院委員林德福等17人擬具「道路交通管理處罰條例第三十條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交交通委員會審查。,內文,0.0,0.0,,,,,
九十一、本院委員林德福等20人擬具「中華民國刑法第三百五十四條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
九十二、本院委員林德福等21人擬具「所得稅法第十七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
九十三、本院委員林德福等19人擬具「就業服務法第四十六條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
九十四、本院委員楊瓊瓔等16人擬具「中小企業發展條例第三十六條之二條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
九十五、本院委員楊瓊瓔等16人擬具「中小企業發展條例增訂第三十六條之四條文草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交經濟委員會審查。,內文,0.0,0.0,,,,,
九十六、本院委員楊瓊瓔等16人擬具「都市計畫法第八十三條之一條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
九十七、本院委員楊瓊瓔等16人擬具「所得稅法第十七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
九十八、本院委員楊瓊瓔等16人擬具「就業服務法第四十六條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
九十九、本院委員林楚茵等17人擬具「新聞媒體與數位平台議價法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交交通、教育及文化兩委員會審查。,內文,0.0,0.0,,,,,
一○○、本院委員林楚茵等17人擬具「證券投資信託及顧問法第一條、第二條及第三條之一條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
一○一、本院委員林楚茵等18人擬具「加值型及非加值型營業稅法第三十二條之一及第四十八條之二條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交財政委員會審查。,內文,0.0,0.0,,,,,
一○二、本院委員羅美玲等17人擬具「海洋保育法草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交內政委員會審查。,內文,0.0,0.0,,,,,
一○三、本院委員張嘉郡等23人擬具「公務人員退休資遣撫卹法第三十七條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交司法及法制委員會審查。,內文,0.0,0.0,,,,,
一○四、本院委員徐欣瑩等18人擬具「醫療法第二十一條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
一○五、本院委員劉建國等16人擬具「國民年金法第五十四條之一條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
一○六、本院委員劉建國等17人擬具「癌症防治法第十六條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
決定：交社會福利及衛生環境委員會審查。,內文,0.0,0.0,,,,,
一○七、本院委員劉建國等16人擬具「老年農民福利津貼暫行條例第四條條文修正草案」，請審議案。,內文,0.0,0.0,,,,,
