text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
　　　　　　　　　　　　　　　　　　　　　　　　　　　　　議案編號：202110017310000,內文,0.0,8.350000381469727,,,,,
立法院議案關係文書　,內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
"院總第20號
",院總號/內文,0.0,0.0,1,1,1,1,0
"委員
",提案號/內文,0.0,0.0,2,1,1,1,0
"提案第
",提案號/內文,0.0,0.0,3,1,1,1,0
"11001731
",提案號/內文,0.0,0.0,4,1,1,1,0
"號
",提案號/內文,0.0,0.0,5,1,1,1,0
"
",提案號/內文,0.0,0.0,6,1,1,1,0
"
",提案號/內文,0.0,0.0,7,1,1,1,0
"
",內文,0.0,0.0,2,1,1,1,0
,案由(議)/內文,0.0,0.0,,,,,
案由：本院委員賴士葆等20人，鑒於立法院作為民主政治體制中的核心機構，承擔著立法、監督政府運作及代表公眾利益的重要職責。然而，近來屢屢發生總統府及行政院部會官員不遵守憲法規定，至使立法院在行使職權時遭遇了不少阻礙，包括行政官員刻意迴避列席備詢、故意隱瞞資料或提供虛假證詞等行為，這些行為嚴重影響立法院行使監督權，損害立法院的威信與公眾的信任。為落實憲法賦予立法權監督行政權之原則並保障本院委員質詢權之行使，爰擬具「立法院職權行使法增訂部分條文草案」，於原條文增列藐視國會專章，透過具體、明確的法律規範來促進行政體系與立法院的良好互動與合作。是否有當？敬請公決。,案由(議)/內文,0.0,0.0,,,,,
,案由(議)/內文,0.0,0.0,,,,,
說明：,說明/內文,0.0,0.0,,,,,
一、本次修法目的在於確保立法院及其他官方活動能在互相尊重及合作的環境下進行，保障立法委員行使職權之尊嚴和效率，透過法律規範明確界定行政體系對立法院及其所代表民意之尊重義務。,說明(無函件項目符號)/內文,0.0,0.0,,,,,
二、通過設定具體處理措施，對於行政官員拒絕合作或以任何形式阻礙立法委員行使職權的行為提供了明確的處理框架，既保護了立法機關的正常運作，也給予了違反者一個預見性的法律後果。,說明(無函件項目符號)/內文,0.0,0.0,,,,,
三、本次修法內容亦考慮到特殊情況下可能存在合法理由拒絕配合立法院要求的情形，修法中設置了豁免申請機制，使得法律既嚴格又具有人性化，確保不會因硬性規定而對特殊情形下的合法行為造成不公平的處罰。,說明(無函件項目符號)/內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
提案人：賴士葆　　　　　　　　　　　　,提案連署人-議程/內文,0.0,0.0,,,,,
連署人：黃健豪　　林思銘　　許宇甄　　楊瓊瓔　　李彥秀　　林沛祥　　鄭天財Sra Kacaw　　　黃建賓　　謝龍介　　陳玉珍　　羅智強　　林德福　　魯明哲　　洪孟楷　　鄭正鈐　　馬文君　　高金素梅　邱鎮軍　　蘇清泉　　　,提案連署人-議程/內文,0.0,0.0,,,,,
,說明(內文)/內文,0.0,0.0,,,,,
