text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
立法院第11屆第1會期黨團協商會議紀錄,內文,5.25,15.75,,,,,
,內文,5.25,15.75,,,,,
時　　間　中華民國113年5月16日（星期四）14時7分至19時31分,主席(多位主席),0.0,0.0,,,,,
地　　點　本院群賢樓802會議室,主席(多位主席),0.0,0.0,,,,,
主　　席　韓院長國瑜,主席(多位主席),0.0,0.0,,,,,
協商主題　一、研商新任行政院長施政方針報告及本院配合延會相關事宜。,朝野協商(次標題)/內文,0.0,0.0,,,,,
二、繼續研商「中國國民黨黨團，建請院會作成決議：於新任行政院院長施政方針報告前，邀請賴清德總統至立法院進行國情報告，請公決案。」相關事宜。,朝野協商(內文)/內文,0.0,0.0,,,,,
三、繼續研商「台灣民眾黨黨團，建請院會作成決議：於新任行政院院長施政方針報告前，邀請賴清德總統至立法院進行國情報告，並依法回應立法委員提出之問題，請公決案。」相關事宜。,朝野協商(內文)/內文,0.0,0.0,,,,,
四、繼續研商「環島高速鐵路建設特別條例草案」、「花東快速公路建設特別條例草案」等2案。,朝野協商(內文)/內文,0.0,0.0,,,,,
五、研商「立法院職權行使法部分條文修正草案」等3案（詳如附件）及出席黨團協商之各黨團人數相關事宜。,朝野協商(內文)/內文,0.0,0.0,,,,,
主席：謝謝各位黨團列席的幹部，今天我們繼續進行朝野協商。,內文,0.0,0.0,,,,,
特別跟各位黨團幹部報告，今天主要有列5項討論的事項，第一項要請各位黨團幹部來研商新任行政院院長施政方針報告及本院配合延會相關事宜。就第一項，請所有黨團幹部表達意見。,內文,0.0,0.0,,,,,
在這裡跟黨團幹部報告一下我們過往的經驗。民國89年新任行政院院長唐飛院長是6月2日執行行政院院長施政方針報告；97年新任行政院院長劉兆玄院長是於5月30日做施政報告；105年行政院院長林全院長是在5月31日做施政報告。就這一點請教各位黨團幹部，我們有幾個時間點請大家討論一下，一個是5月31日，另外有一個是6月4日，但是6月4日這個時間點是有一點超過兩個禮拜，希望各黨團所有的幹部們共同表達意見。,內文,0.0,0.0,,,,,
請柯建銘總召發言。,內文,0.0,0.0,,,,,
柯委員建銘：院長、各位協商代表。有關於行政院院長什麼時候來做施政報告，職權行使法規定得很清楚，也就是說，520以後兩個禮拜內，另外就是3天前要提出書面報告，所以這樣看起來一個是524，一個是531，還有剛才講的6月4日，看起來只有5月31日是剛好、最好的時間，不會超過兩個禮拜，也不會太快，快慢之間都沒有問題，這是比較簡單程序性的問題，是不是大家參考一下，好不好？,內文,0.0,0.0,,,,,
主席：謝謝民進黨柯建銘總召。,內文,0.0,0.0,,,,,
接下來還有哪位黨團要發言？各位有沒有其他寶貴意見？,內文,0.0,0.0,,,,,
請國民黨傅崐萁總召發言。,內文,0.0,0.0,,,,,
傅委員崐萁：依照過去的慣例，是520就職以後兩週內，事實上以這個兩週，6月4日也是一個滿好的時間，因為過去兩週大概是一個慣例，但是也有超過兩週的，過去還有不能上臺的紀錄都有。過去曾經由王院長召集開談話會，因為民進黨當時不同意院長上臺，所以當時有開過談話會，然後再決定院長上臺的日期。我想今天這個事情就儘量儘早定案，國民黨認為6月4日是滿適合的，好不好？,內文,0.0,0.0,,,,,
主席：謝謝傅崐萁總召。,內文,0.0,0.0,,,,,
請問一下，民眾黨黃珊珊副總召，請。,內文,0.0,0.0,,,,,
黃委員珊珊：我們還是尊重院長的裁示。尊重院長的裁示，但是如果可以……,內文,0.0,0.0,,,,,
主席：謝謝黃珊珊副總召的信任。國民黨黨團如果沒有意見，我們就定為5月31日吧，因為我怕6月4日有一點點溢出去了，我們定為5月31日，好不好？好，謝謝。,內文,0.0,0.0,,,,,
第二個就是非常重要的延會時間，請問各黨團針對延會，預計延會到什麼時間點，請大家表達意見。,內文,0.0,0.0,,,,,
請民進黨柯建銘柯總召。,內文,0.0,0.0,,,,,
柯委員建銘：剛才有關於院長來做施政報告，很感謝大家今天都在理性範圍裡面討論，延會也是如此，這是可以算得出來，為什麼要延會？大家很清楚，5月31日會期就結束了，除了延會或臨時會才可以處理後續的程序，既然我們5月31日是請院長來做施政報告，我算一算差不多要延會幾天才能夠講完，第一個，這不可能是按政黨比例，一定是各黨都發言，一個正常的總質詢至少要10個工作天。我們還看到民眾黨曾經提出要做食安的專案報告，這個已經排在院會朝野協商中，其實這個都一併可以談的，各黨提出來的幾個專案報告，當然我們都可以理性談。,內文,0.0,0.0,,,,,
另外，國民黨明天會在院會提出來有關於能源政策的問題、電的問題，這個也要專案報告，這個在今天可以一併談，所以都有可能的，目前有可能至少2個專案報告，是不是這樣？還有5月31日當天院長能不能順利上臺，這是一個變數，歷年來在野黨都會有一些……至少當天不一定能夠準時上臺，但我很期待大家都講好的話，當天就順利上臺，這個時間才可以控制。還記得過去蘇貞昌當行政院院長的時候，曾經為了要道歉與否以及開放美豬的問題，他12次沒有辦法上臺，那次大家還記得嗎？結果造成最後一次的時候是國民黨丟內臟，豬腸、豬肚、豬心什麼都丟，造成嚴重衝突，然後我們勉強排除障礙做施政報告，總共是12次，12次是多少時間呢？至少6個禮拜，五、二，禮拜五沒有，禮拜二再來，所以這些變數是存在的。但是要講這些的時候，我們今天打開天窗說亮話，總質詢至少要10次，現在在野黨提出一個是食安，一個是能源政策，這樣要12次，12次往回推的話大概在7月中旬左右，等一下看日曆就知道。再來就是假如不能順利上臺，像上次一樣耽擱兩個月、一個月，對於我們要延會多久是一個變數，我簡單地這樣描述，既然今天要講的話都要打開天窗說亮話，否則的話誰也沒有辦法抓準延會要延到什麼時候，或是不行的話再來開臨時會，這一點大家先斟酌一下。,內文,0.0,0.0,,,,,
第二個，我們可能要對我們自己的職權上面有一些必須行使憲法規定的，所謂的同意權行使，NCC在程序委員會被擋，什麼時候可以審，未定之天，但是可以永遠不審嗎？永遠不審的話，他們就繼續坐在那個位子，這是第一個，同意權的名單已經送進來了。第二個，今天是5月16日，再過半個月的時間，總統必須把考試院院長、副院長以及考試委員一定要送進來行使同意權，因為周秘書長也做過考委嘛，在5月底以前送進來，什麼時候必須完成法定程序？是8月31號，三個月前，假如這個都不行使的話，大考會不會受到影響，很多職業證照考試會受到影響，這一點請大家站在國家整個憲政體制底下來思考這個問題；假如考試院院長、副院長以及考委的行使同意權在8月底前完成，我們可能在什麼時候來行使？這個都是對於我們延會多久有一些變數，或者另外再召開單獨的臨時會來處理也可以，當然大家要很清楚，但是在8月底以前一定要完成，這個是憲政體制的問題，我們也不可能迴避，人事同意權是我們的權力，我們可以自動放棄嗎？這可能必須斟酌。,內文,0.0,0.0,,,,,
