text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
黨團協商紀錄,內文,0.0,0.0,,,,,
立法院第11屆第1會期黨團協商會議紀錄,內文,5.25,15.75,,,,,
時　　間　中華民國113年5月8日（星期三）12時6分至13時15分,朝野協商(次標題)/內文,0.0,0.0,,,,,
地　　點　本院紅樓201會議室,朝野協商(次標題)/內文,0.0,0.0,,,,,
主　　席　吳委員宗憲,內文,0.0,0.0,,,,,
協商主題　【協商主題一】：,內文,0.0,0.0,,,,,
(一)本院司法及法制委員會報告併案審查台灣民眾黨黨團、委員楊瓊瓔等20人、委員傅崐萁等52人、委員傅崐萁等52人分別擬具「立法院職權行使法部分條文修正草案」、委員翁曉玲等16人擬具「立法院職權行使法第十五條、第二十九條及第四十四條條文修正草案」、委員傅崐萁等52人、委員翁曉玲等16人分別擬具「立法院職權行使法第十五條之一、第十五條之二及第十五條之四條文修正草案」、委員吳宗憲等16人擬具「立法院職權行使法部分條文修正草案」、委員吳宗憲等17人擬具「立法院職權行使法第十七條條文修正草案」、委員吳宗憲等17人擬具「立法院職權行使法部分條文修正草案」、委員吳宗憲等16人擬具「立法院職權行使法第十五條之一、第十五條之二及第十五條之四條文修正草案」、委員賴瑞隆等17人擬具「立法院職權行使法第十五條之二條文修正草案」、委員賴士葆等20人擬具「立法院職權行使法增訂部分條文草案」、委員吳宗憲等18人擬具「立法院職權行使法第二十五條及第二十六條條文修正草案」及委員翁曉玲等18人擬具「立法院職權行使法第二十五條條文修正草案」案。,內文,0.0,0.0,,,,,
(二)委員羅智強等31人擬具「立法院職權行使法第二十二條、第二十三條及第二十八條條文修正草案」、委員羅智強等16人擬具「立法院職權行使法部分條文修正草案」。,內文,0.0,0.0,,,,,
(三)委員呂玉玲等17人擬具「立法院職權行使法第十五條之一條文修正草案」、委員呂玉玲等16人擬具「立法院職權行使法增訂第二十八條之三及第二十八條之四條文草案」、委員鄭天財Sra Kacaw等19人擬具「立法院職權行使法部分條文修正草案」、委員翁曉玲等17人擬具「立法院職權行使法部分條文修正草案」及委員羅智強等22人擬具「立法院職權行使法第二十五條條文修正草案」。,內文,0.0,0.0,,,,,
【協商主題二】：委員李彥秀等17人擬具「立法院職權行使法第三十一條及第七十一條之一條文修正草案」。,內文,0.0,0.0,,,,,
【協商主題三】：本院司法及法制委員會報告併案審查委員傅崐萁等52人擬具「中華民國刑法增訂第五章之一章名、第一百四十一條之一及第一百四十一條之二條文草案」及委員翁曉玲等19人擬具「中華民國刑法增訂第一百四十條之一條文草案」案。,內文,0.0,0.0,,,,,
【協商主題四】：本院司法及法制委員會報告併案審查委員羅智強等20人擬具「立法委員互選院長副院長辦法第一條條文修正草案」、台灣民眾黨黨團擬具「立法委員互選院長副院長辦法第一條及第一條之一條文修正草案」及委員魯明哲等24人擬具「立法委員互選院長副院長辦法第一條條文修正草案」案。,內文,0.0,0.0,,,,,
【協商主題五】：委員傅崐萁等52人擬具「立法院組織法第三條條文修正草案」。,內文,0.0,0.0,,,,,
主席：現在開始協商會議。,內文,0.0,0.0,,,,,
本日協商國會改革相關法案共計五個主題，分別是立法院職權行使法、中華民國刑法、立法委員互選院長副院長辦法以及立法院組織法修正案。稍後按協商通知排序，依序進行協商。,內文,0.0,0.0,,,,,
首先協商第一案，併案協商司法及法制委員會報告併案審查立法院職權行使法部分條文修正草案等15案、院會逕付二讀委員羅智強等31人提案等2案，及自委員會抽出逕付二讀委員呂玉玲等17人提案等5案。,內文,0.0,0.0,,,,,
審查會於4月15日審查完竣，審查情形各提案均保留送院會處理，並決議院會討論前須交由黨團協商。另院會第11次會議將委員羅智強等31人提案及委員羅智強等16人提案逕付二讀；院會第12次會議再將委員呂玉玲等17人提案、委員呂玉玲等16人提案、委員鄭天財Sra Kacaw等19人提案、委員翁曉玲等17人提案及委員羅智強等20人提案等5案自委員會抽出逕付二讀，與相關提案併案協商。以上共計22案於今日併案進行協商，協商時，請參閱協商條文對照表、審查報告及逕付二讀提案關係文書。與會委員如果有修正動議或機關有建議內容，請提出書面印發現場進行討論。,內文,0.0,0.0,,,,,
現在開始協商，審查會保留3個章名55條次，新增逕付二讀提案後，計須協商3個章名67條次，現在請各黨團代表表示意見。請問有委員要發言嗎？好，鍾委員。,內文,0.0,0.0,,,,,
鍾委員佳濱：主席吳召委、我們各黨團的代表、還有各機關代表。今天這樣的一個協商意義很重大，因為終於我們今天可以完完全全的就法條來論法條，我是建議，因為今天剛好第一個審查會保留的黨團提案是台灣民眾黨黨團的第二條增列第三項，其實我是先舉例，像這樣的一個條文，它的第三項就是將現行規定明文化，以這樣的條文表達方式，符合目前的運作實況，我們當然是敬表支持。我現在要表達的是，接下來的討論，想請教一下主席我們的處理方式，譬如以民眾黨的第二條增列第三項，將現行實施的方式以明文表達，如果各黨團都覺得沒有意見，是不是該條文就可以達成協商同意？如果其他條文也是這樣，或者不是這樣，要怎麼處理？程序上是不是請主席跟各黨團代表說明一下？,內文,0.0,0.0,,,,,
主席：我們就是進行逐條討論，是不是？還是你們有別的想法？,內文,0.0,0.0,,,,,
吳委員思瑤：我詢問一下，因為民進黨的版本針對職權行使法有24個條文，但沒有在今天的協商裡頭，這也是立法院很少發生的怪異狀況，就是先行針對某一個黨的委員的案子打包先協商，那民進黨的版本沒有辦法在今天這個場域一起被討論，因此在程序上請主席先說明，等一下如果進入到相關條文，而民進黨也有提出條文的時候，可不可以一起來討論、發言呢？否則這樣子可能會掛一漏萬，因為很多法條的論證必須進入彼此條文的比較，這樣會更有效率，而且就是進入直接的對照，就可以看到誰優誰劣，所以今天蠻遺憾的，我在立法院9年的時間，我是比較疑問，就是今天只處理了以傅崐萁委員的版本作為國民黨版、民眾黨版，還有部分國民黨籍委員的提案，整個程序上，真的在未來後續的處理上，也會有些錯置，包括在院會的處置上都會呈現有的被丟包，事實上規範的是同樣的條文內容，有沒有可能爭取什麼樣的權宜方式可以一併來討論呢？,內文,0.0,0.0,,,,,
主席：今天協商的範圍就是我剛剛宣告的時候所提到的範圍，其他範圍以外的，不是今天會議的，那我也無權多說什麼，以上。請莊委員。,內文,0.0,0.0,,,,,
