text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
"然後你說我們有定見，我們不是有定見，是你有定見，我希望說你回去……今天我們協商到這裡要表決，當然我希望把話講清楚再來表決，你也不要急，反正怎麼表決我們一定輸，將來是否違憲，當然有釋憲程序，但是否違憲道理自明，沒有關係。林思銘委員，你也是讀法律的，你也是同樣的反對違憲的，你說這個合憲性，沒有關係，大家回去看清楚。黃國昌也是一樣，他認為沒有違憲性，講了半天，我不知道黃國昌的主張是什麼，所以這一點我要很清楚告訴各位。另外就是傅崐萁委員，剛剛說的是3,000億，不是5,000億，不要誤解我們，沒有的事情。",內文,0.0,0.0,,,,,
林思銘委員，我們都是新竹縣市的，五楊高架橋你應該贊成吧！2015年的時候，我對行政院提案，希望行政院能夠蓋五楊高架橋，那時候行政院長是誰？是毛治國，那年我要回去選舉，毛治國在院會也跟我們講得很清楚，五楊高架橋很重要，他們能夠支持。然後對於新竹縣市，所有的現在都擋在慈雲路，那個也要解決，交通問題要解決，假如沒有獨立解決的話，蓋兩條橋都無所謂。但是我們都是用建議，我有沒有弄一個特別預算要叫行政院這樣做？我知道那是違憲的。五楊高架橋從2015我回去選舉到現在，走了8年，經過可行性評估、環評，3個月才定案，都還沒開始施工。,內文,0.0,0.0,,,,,
所以我們今天講，環島高鐵乃至於你的蘇花快，你要從整個公法上的理論，包括整個行政作為上面，包括立法委員能夠做什麼事情，大家去看清楚，十年要完成所有花東快、十年要完成環島高鐵，環島高鐵也可以，它有BOT條例，也可以啊！現在法制上是可以啊！並不是你弄一個特別條例，叫政府要多久完成，那你就澈底剝奪了行政權，這很清楚吧！林思銘委員，你是法律人耶！傅崐萁不是法律人，他可以怎麼講我都接受，至少你是法律人，黃國昌也是法律人。所以剛才傅崐萁講了一句話，我們兩個人不可以坐在這裡不講話，他說臺灣用什麼輕軌，這是高鐵，新北市有沒有輕軌？林智堅在弄新竹和竹北之間的輕軌，你也贊成了，所有人都贊成了。,內文,0.0,0.0,,,,,
所以我們講的就是，立法委員對於預算、對於政策有建議權，但主被動的關係大家要搞清楚，主動性是在行政部門，被動是我們能監督就督促，這是權力分立原則，道理自明的。所以今天我很遺憾，我們講了半天，當然也許各位覺得我們講的很刺耳或是覺得不夠明白，我希望今天大家回去把幾個大法官釋憲文全部看完，520、585、613、264、391，大法官釋憲文旨雖然有一點……但你看結論就知道，你好好看一遍，尤其585號是我們以前在立法院叫憲法法庭去釋憲的，釋出來真調會違憲。我們在立法院的時間，大家總是在為國家做事，三十年我在這個場域裡面，從一個完全陌生的環境，到我會花很多時間去研究法案以及憲政體制的關係，以及國家應該如何進步，這是我們的職責。,內文,0.0,0.0,,,,,
今天在歷史關鍵時刻，我不希望我們立法院，然後大家也不管憲政體制，尤其未來要談的就是所謂的立法院職權行使法有沒有擴權、有沒有違憲，都是應該好好討論，這是臺灣民主在一個非常危險的懸崖邊緣上面，我希望院長再讓他們回去看看憲法條文跟釋憲文後再論也沒有關係，到最後表決我們一定輸，我們也認了，但是我們要把話講清楚，希望有對話空間，因為我們講的，連法律人都在否定我們，我就覺得都很奇怪。黃國昌委員走了我很遺憾，他是法學博士，我倒是很希望跟他直球對決、跟他好好辯論，但是很遺憾他又走了，我希望今天協商，不管怎麼樣……,內文,0.0,0.0,,,,,
洪委員孟楷：私下約啦！,內文,0.0,0.0,,,,,
柯委員建銘：不是，我們就在這裡直球對決了。院長，我知道你一直有困難……,內文,0.0,0.0,,,,,
主席：我沒有困難。,內文,0.0,0.0,,,,,
柯委員建銘：你今天所提的有些觀念，我是能夠接受，但是我們稍微謹慎一下，我們今天協商勢必不會有任何結論，但是請各位回去看完釋憲文還有憲法以後，都很簡單，憲法只是那幾條而已，主要是看增修條文第三條，看完之後我們再好好討論，可能也比較適合一些，不要就這樣來表決。表決你們會贏，贏了表決，違反憲法，行政部門也無法執行啊，是不是這樣？所以這個不是一個國會暴力的時代。傅崐萁你應該很珍惜你們現在在國會多我們一席，我希望，大家都有歷史上的責任，也不要說你和黃國昌加起來什麼事情都可以做，在這裡提到你名字不是有所不敬，而是因為你是這個法案的提案人，我們這個法案包括環島高鐵都要有經濟委員會、財政委員會，都沒有來列席、都沒有來參加。所以剛才院長所提的一些東西，我們應該好好再來討論，以上我是很誠懇表示這個意見，韓院長今天……很感謝。,內文,0.0,0.0,,,,,
主席：我特別跟柯總召補充報告一下，剛才我的意思是您發言完畢，因為多次提到交通部王部長，我擔心他有心裡的話要講一些，所以我才特別……,內文,0.0,0.0,,,,,
柯委員建銘：半個鐘頭都給你。,內文,0.0,0.0,,,,,
主席：不是、不是，結果你誤會了我，說我在玩什麼遊戲，不是的！我是覺得行政官員坐在這邊多次被委員提到，他一定也有一些話想要表達，所以我說你發言完，我們請王國材部長補充說明，我想我應該沒有處理錯吧？所以你怎麼……,內文,0.0,0.0,,,,,
柯委員建銘：假如我講錯話，我跟你抱歉……,內文,0.0,0.0,,,,,
主席：沒有、沒有、沒有。,內文,0.0,0.0,,,,,
柯委員建銘：但是我常常被安排到從前面一直調到後面去，我無所謂……,內文,0.0,0.0,,,,,
主席：因為我……,內文,0.0,0.0,,,,,
柯委員建銘：我只要確定我有發言時間就好。王部長，包括……大概再1個禮拜以後，下禮拜院會後當然就畢業典禮，所以應該要好好講，王部長請你講1個鐘頭……,內文,0.0,0.0,,,,,
王部長國材：沒有、沒有。,內文,0.0,0.0,,,,,
主席：柯總召，因為我覺得這樣比較完整。,內文,0.0,0.0,,,,,
柯委員建銘：所有要離職的官員都可以來發表感言，對於國家建設你的看法……,內文,0.0,0.0,,,,,
主席：柯總召，謝謝。,內文,0.0,0.0,,,,,
柯委員建銘：王部長，你的夢想是我們大家的夢想，美夢會成真的。,內文,0.0,0.0,,,,,
主席：柯總召，我只是要跟你澄清，你發言完我請交通部王部長補充，結果你一直說我在玩什麼把戲，我是跟你講一下。,內文,0.0,0.0,,,,,
我們請王部長補充說明。,內文,0.0,0.0,,,,,
王部長國材：就環島高鐵，從我的專業來看，必須要有前瞻性，我覺得環島高鐵跟臺鐵會來互補，還有互為備援，所以對於東部也很重要，但我當時是提要逐段完成，不是一次。所以我覺得現在南延屏東，另外一個到宜蘭，有三個可行性報告要做，第一個就是屏東、潮州、臺東；第二個是宜蘭到花蓮；第三個就是花蓮跟臺東。因為它的經費很高，比如剛才提到潮州到臺東要繞過大武山，所以也有路廊的課題。我是覺得這個部分，至少我當部長時，還有包括蘇院長的共識是可以逐段來完成，但是我不贊成用特別條例把它匡住、編多少錢來進行，因為每一段統統是很辛苦，要克服工程技術、環評的課題。這是我的意見，謝謝。,內文,0.0,0.0,,,,,
主席：謝謝王部長非常負責任的說明，非常感謝。,內文,0.0,0.0,,,,,
接下來高副主委有沒有什麼要補充的？,內文,0.0,0.0,,,,,
高副主任委員仙桂：我想高速鐵路的主管機關是交通部，我們尊重交通部的意見。,內文,0.0,0.0,,,,,
主席：謝謝。接下來我建議吳委員能不能簡短扼要？因為已經講了非常多了，謝謝。,內文,0.0,0.0,,,,,
莊委員瑞雄：我講少一點。,內文,0.0,0.0,,,,,
主席：沒關係，等一下莊委員請準備。,內文,0.0,0.0,,,,,
吳委員思瑤：好，謝謝。主席，我想要表達一下對於協商秩序的維護，院長，傅崐萁總召在協商的時候是在戴耳機的，我不知道他是在聽音樂還是什麼，大家的對話他這樣充耳不聞，這樣是不好的，也不尊重在場委員跟官員的說明。他現在也離場，但他剛剛就是戴著耳機，我覺得這樣不好，因為我們都想要互相論述、互相對話。第二個，現在黃國昌總召是去上節目，這麼重要的法案，我覺得立委的職責應該是坐在這裡審查完，當然有吳春城委員來代理。,內文,0.0,0.0,,,,,
回到我的三個點，第一個，回應一下剛剛洪孟楷委員說的，今天如果在這裡有既定的看法，這沒有錯啊！因為對就是對、不對就是不對，對於任何政策的立場沒有模糊的地帶，那您剛剛在問哪裡不合憲、哪裡不合理？我都已經把法條說給您聽了，不合憲有憲法第七十條、大法官釋字613號、釋字391號，我再一次說明。不合理的部分呢？剛剛行政部門也多次的說明了，交通的專業評估以及財務試算的評估，還有用特別預算的方式也不合宜，這就是不合理的地方。所以我再一次說明，今天坐在這裡，各黨團當然會有他們的政策觀點。,內文,0.0,0.0,,,,,
第二個，因為黃國昌總召離場了，我可能要說給吳春城委員聽，民眾黨的立場是，剛剛黃國昌總召說得很清楚，不支持特別預算，認為建設不能夠違反財政紀律，也一定要進行可行性評估。如果這樣的話，明天如果表決這個法案是不可以支持的呀！明天在表決的過程中，剛剛講的樣樣項項，黃總召都講的很好聽，這個不支持、這個不支持。我要說的是，我們原則方向是一樣的，如果不支持，那就不要在明天的表決裡頭又放水了，或者是說要提對案，但對案可能又是一種放水的手段。這樣的話，我覺得跟黃總召剛剛所說的幾大原則可能會有很大的扞格，這種兩手的策略說的好聽，做的是另一套，我是認為期期以為不可。春城大哥，您是可以對話的人，我要把這樣子的訊息轉達給您聽，因為社會都在觀察，剛剛黃總召說的不可支持的理由，A、B、C、D四個原則，可是明天如果表決又支持了，我覺得這樣可能比較難以交代。,內文,0.0,0.0,,,,,
第三件事情，基於立法委員的職權，我們行政、立法互有分工，如果就這個議案上，一個立委可以行使的權力是什麼？很可惜，我現在要講，可是傅總召又離開了，我真的很想說給他聽，希望他有看直播，不是聽耳機而已，立委可以行使的叫做預算的建議權，對不對？我們可以在委員會提案、可以在院會提案，也可以在審查預算的時候做出預算提案的建議，這是憲法賦予給我們立法委員問政的工具跟手段，我想思銘委員都認同，這就是立委對於一個預算的建議案，這是我們合憲可以行使的，所以不是逾越行政權，自己用一個特別條例的立法來要求行政部門編列什麼預算，這完全就是不合憲，立法委員可以善用預算建議權。,內文,0.0,0.0,,,,,
我作為立委雖然只有9年的時間，但是我推動教育部的新宿舍運動也是透過我的質詢、透過預算的建議權，要求行政部門去做；我爭取文化部的文化禮金也是透過我的建議權、透過質詢提案，然後行政部門就可以做，這是走正道的一個方法。立法、行政互有分工，我也要回應剛剛有委員提到的，過去基隆河整治條例也是特別條例，沒有錯，因為它是特別條例，它是一個area的河川整治，基隆河水域整治的特別條例是馬英九執政時、陳水扁執政時都有提過，它是一個擴大區域，而不是單一建設。所以把過去的法制面、經驗面都講清楚，可以就是可以、不可以就是不可以，在憲法的原則下，我們都要行憲、合憲。如果委員要用，我們都支持交通建設，那就用預算的建議權，這個東西才是合乎正道的，好嗎？謝謝。,內文,0.0,0.0,,,,,
主席：謝謝吳思瑤委員發言。接下來我們請莊瑞雄委員簡短扼要說明，謝謝。,內文,0.0,0.0,,,,,
莊委員瑞雄：謝謝，我就簡短，我簡短之後馬上給你，好不好？我的發言很簡單，第一個，這個條文不像國民黨講的我們連看都不看，我們每一個條文都看。第二個，我的重點是，不要想到什麼做什麼，尤其是重大的一個交通建設，也不要外行再去領導內行；把國發會變成一個主責的機關，這個我更反對，這個笑死人了。各位把它想想看，過去的交通建設裡面，你說像我們這種比較農業縣的，尤其最南端的，過去政府重北輕南，我個人就絕對不會去反對建設，我在民進黨團也不會去反對建設，但是用這樣的一個方式，我就反對，我認為應該是剛才王部長所講的，用個案去做推動，應該照程序來，該做可行性評估就要去做可行性評估。譬如我剛剛所提到的，高鐵就不會從高雄直接跳到臺東，沒有到我屏東來，不會到臺東啦！那就應該以個案去把它推動。如果你講到整個公路建設的部分，我想這個部分更應該借助於行政部門的專業，要經過幾個縱谷、要經過幾個原民部落，可行性評估裡面還要再去做環評，這些都不能省略啦！,內文,0.0,0.0,,,,,
我最後舉個例子，我們本來一直在說，我上次在質詢高鐵南延到屏東，我質詢毛治國的時候，我還記得很清楚，我說日本都已經在用磁浮列車了，我們還在用高鐵，結果現在日本從品川到名古屋這一段，因為靜岡縣的環境影響評估而沒有辦法開工，也就是說，本來2027年它的磁浮列車預計就要開通了，結果它現在整個建設停下來了。那我的想法就很簡單，這個環評的部分，你前面的部分都不先去做，然後就先匡定要幾年把它完成，「毋湯」啦！慎思啦！民眾黨提到了財政紀律，我就覺得這很像樣啦！這個我相信各個政黨裡面都必須要去堅持。,內文,0.0,0.0,,,,,
主席：謝謝莊瑞雄委員。接下來我們請吳春城委員，簡短扼要，謝謝。,內文,0.0,0.0,,,,,
吳委員春城：好，因為剛才點名到我，就是思瑤委員，剛才提到明天，就是因為明天要表決，所以我們今天才要協商，希望大家可以協商出一個結果，有圓滿的、三個政黨大家都可以找到的一個方向。最重要的一點是這三件事情，環島高鐵、花東交通快速道路、國道六號東延花蓮，這是東部發展的問題，這三件事情到底該不該做，以民眾黨的立場，覺得該做，那怎麼做再說嘛！就是該做，對於我們東部的發展是該做，當然民眾黨的立場是該做，但是可行性評估這個不是我們立法院能夠評估的，在場幾個黨、我們三黨怎麼評估？這當然是行政部門要評估，當然有國家財政的考量，這些都是民眾黨主張的務實、理性、科學，這一定是要做的。但我還是要講，國民黨的版本太急切、很急切，但是可以討論，用心是好的，為東部發展嘛！,內文,0.0,0.0,,,,,
莊委員瑞雄：……推動……,內文,0.0,0.0,,,,,
吳委員春城：對，但是方法上，我們協商就是要來討論這事情。但是我看到民進黨，我們今天的開會，就是從頭到尾在阻擋、批判，我想國人透過這個鏡頭當中可以看到，所以我們一事無成，我們花了好長的時間。對於柯總召我真的非常的佩服，你這種講古的功力，每樣事情都可以……其實聽起來也是滿有趣的，老實講我覺得……,內文,0.0,0.0,,,,,
柯委員建銘：都有道理，不是嗎？,內文,0.0,0.0,,,,,
吳委員春城：但是不一定有道理喔！但是你還是說不清楚，你發言大概快占到我們一半的時間……,內文,0.0,0.0,,,,,
主席：好……,內文,0.0,0.0,,,,,
吳委員春城：但是我還是沒有得到一個……到底這三件事情該不該做……,內文,0.0,0.0,,,,,
主席：好……,內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
吳委員春城：所以我覺得我們還是要對於整個東部發展，這是何等重大的事情，當然也不能太匆忙，應該要開國是會議，大家好好來討論我們的東部發展，好不好？,內文,0.0,0.0,,,,,
主席：謝謝吳春城委員，我們不是一事無成，我們還有吳春城！各位黨團幹部……,內文,0.0,0.0,,,,,
柯委員建銘：院長，等一下，我剛才跟你講過，你老是忘記。,內文,0.0,0.0,,,,,
主席：麻煩簡短扼要，謝謝。,內文,0.0,0.0,,,,,
柯委員建銘：很多人都針對我，站在權宜問題，我必須回答。我也很希望我們能夠有一個很好的、對焦的講法，該不該做？沒有人敢說不該做，這很簡單。花蓮要發展，要有一條安全的路，沒有人能否定，但是要如何做，這是一個問題，是國家財政紀律的問題衍生出體制問題。所以今天，院長，我跟你講一下，我這邊一直在講，不厭其煩地講，就是民眾黨黃國昌，他繞了半天在包牌，講到財政紀律，然後他說要提案，我不知道他怎麼去提這案子？他沒有辦法正視核心問題，也就是憲法上的規範。,內文,0.0,0.0,,,,,
今天我在這裡講，我們每一個人都要向憲法低頭，這是一個憲政時刻，這是非常嚴肅的。在立法院，任何一個立法委員乃至於官員，只要沒有憲法及公法觀念，你做出的任何違憲處理都不通嘛！所以我今天要講，我們對這會期一直感到很憂心！也很抱歉，對於傅崐萁我們一直苦口婆心，乃至於我們衝突，這個沒有個人恩怨，這是為公的事情。我今天要講的是，未來我們面對的不是只有這個問題而已，我們要面對的還有職權行使法的問題，所謂的藐視國會罪等很多事情。各位官員，王國材5年了他要離開。王部長，他們的藐視國會罪成立，他跟你拍桌子的時候你不可以講違憲，要不然你藐視國會罪要三年徒刑，所以有很多很嚴肅的事情。,內文,0.0,0.0,,,,,
院長，我最後要講的是，我剛才一直跑去跟你講，也跟大家講，不應該明天表決，就沒有所謂明天表決的問題！我也跑去跟洪孟楷講，跑去跟林思銘講，下一次針對憲法上的問題，我們來好好針對憲法，憲法第七十條是怎麼規定的？憲法第五十八條又是怎麼規定的？第五十九條是怎麼規定？第六十三條、第五十三條怎麼規定？這些條文怎麼規定？大法官幾個釋憲其實都很清楚，我唸一下：585、520、613、264、319，大家回去看完之後，我們對於憲法上的規定先有一個基本的對焦，否則的話表決，你們一定會贏，但是贏了也沒用，違憲的東西怎麼叫行政部門去執行呢？以後大家群起效尤，傅崐萁可以提2兆，我也可以提1兆，林思銘，我們桃竹苗的，我們衝個3兆也可以，這樣行政權就要交出來了！責任政治在哪裡？所以這是很嚴肅的，大家要面對這個問題。不是我今天反對什麼建設，所有建設我都贊成，國家有錢好好去蓋很多建設，讓人民便捷、安全，這是理所當然、天經地義的，對不對？好不好？,內文,0.0,0.0,,,,,
主席：謝謝柯委員。,內文,0.0,0.0,,,,,
柯委員建銘：院長，今天是歷史的時刻，你要有所堅持，有所理想，並不是在哪一個人的指揮下。我相信你是一個……我們都是走過同一個時代的人。我跟你講過一句話，我們都到頂了，這一屆做完我也要告老還鄉了，我把政治生命最成熟的時候都奉獻給這個國家了，這是我們共同的期待。好不好？,內文,0.0,0.0,,,,,
主席：好，謝謝總召很感性的一段話，讓我想到林覺民與妻訣別書。再次謝謝列席的交通部王部長及高副主委。,內文,0.0,0.0,,,,,
柯委員總召：院長，你還有前途，你要再選總統的樣子。,內文,0.0,0.0,,,,,
主席：謝謝列席官員，也謝謝黨團幹部開了兩個半小時的會。,內文,0.0,0.0,,,,,
我們作以下結論：各黨團對本次研商之相關法案均已充分發言。本次會議到此為止，現在散會。,內文,0.0,0.0,,,,,
散會（18時23分）,內文,0.0,0.0,,,,,
"
",內文,0.0,0.0,,,,,
