text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
　　　　　　　　　　　　　　　　　　　　　　　　　　　　　議案編號：202110016890000,內文,0.0,8.350000381469727,,,,,
立法院議案關係文書　,內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
"院總第20號
",院總號/內文,0.0,0.0,1,1,1,1,0
"委員
",提案號/內文,0.0,0.0,2,1,1,1,0
"提案第
",提案號/內文,0.0,0.0,3,1,1,1,0
"11001689
",提案號/內文,0.0,0.0,4,1,1,1,0
"號
",提案號/內文,0.0,0.0,5,1,1,1,0
"
",提案號/內文,0.0,0.0,6,1,1,1,0
"
",提案號/內文,0.0,0.0,7,1,1,1,0
"
",內文,0.0,0.0,2,1,1,1,0
,案由(議)/內文,0.0,0.0,,,,,
案由：本院委員吳宗憲等17人，有鑑於國會行使同意權之弊病，長期引發專家學者、民間團體抨擊，諸多憲政機關、獨立機關之重要人事同意權尚須經國會行使同意權，以往的審查方式多淪為形式，無法有效進行實質審查，更常導致淪為執政黨進行政治酬庸或是成為打擊對手之工具，讓原本應由國會審查、監督之意，出現嚴重落差，爰為回應人民對於國會改革之期盼，落實同意權之實質監督，爰擬具「立法院職權行使法部分條文修正草案」。是否有當？敬請公決。,案由(議)/內文,0.0,0.0,,,,,
,案由(議)/內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
提案人：吳宗憲　　,提案連署人-議程/內文,0.0,0.0,,,,,
連署人：傅崐萁　　蘇清泉　　賴士葆　　鄭天財Sra Kacaw　　　馬文君　　牛煦庭　　羅智強　　林思銘　　魯明哲　　黃健豪　　翁曉玲　　楊瓊瓔　　洪孟楷　　林德福　　黃建賓　　鄭正鈐　　,提案連署人-議程/內文,0.0,0.0,,,,,
,審查報告(標題)/內文,0.0,8.350000381469727,,,,,
立法院職權行使法部分條文修正草案總說明,審查報告(標題)/內文,0.0,8.350000381469727,,,,,
一、為國民主權之行使，使其表現於憲政制度及其運作之際，應公開透明以滿足理性溝通之條件，故在行使依據憲法或其他法律之行使「國會人事同意權」均改採記名投票之。,審查報告(項目符號)/內文,0.0,0.0,,,,,
二、明確區分為憲法或其他法律交由全院委員會或相關委員會進行審查依據，並為防止政治議事操作而縮短審查期程，爰明定不得低於二個月的審查時間。,審查報告(項目符號)/內文,0.0,0.0,,,,,
三、明定全體委員以監督之責要求被提名人提供審查相關資訊之權利，除有行政訴訟法第一百四十四條至第一百四十六條規定得拒絕證言之事項外，被提名人應據實為完全陳述，不得隱匿。,審查報告(項目符號)/內文,0.0,0.0,,,,,
四、新增被提名人虛偽陳述或提出內容虛偽不實之資料者之罰則。,審查報告(項目符號)/內文,0.0,0.0,,,,,
,審查報告(項目符號內文)/內文,0.0,0.0,,,,,
,內文,0.0,0.0,,,,,
"
立法院職權行使法部分條文修正草案對照表
",內文,5.25,5.25,1,1,3,1,1
"
",內文,0.0,0.0,,,,,
"修正條文
",表格第一列(文字分散)/內文,0.0,0.0,1,2,1,1,1
"現行條文
",表格第一列(文字分散)/內文,0.0,0.0,2,2,1,1,1
"說明
",表格第一列(文字分散)/內文,0.0,0.0,3,2,1,1,1
"
",內文,0.0,0.0,2,2,1,1,1
第二十九條　立法院依憲法第一百零四條或憲法增修條文第五條第一項、第六條第二項、第七條第二項、法院組織法第六十六條及依據中央行政機關組織基準法第二十一條第一項但書，行使同意權時，不經討論，交付全院委員會審查，審查後提出院會以記名投票表決，經超過全體立法委員二分之一之同意為通過。,內文,0.0,0.0,1,3,1,1,1
立法院依法律規定行使前項規定以外之人事同意權時，不經討論，交付相關委員會審查，審查後提出院會以記名投票表決，經超過全體立法委員二分之一之出席，並經超過出席委員二分之一之同意為通過。,內文,0.0,0.0,1,3,1,1,1
"前兩項全院委員會或交付相關委員會審查期間不得少於二個月，且應於審查過程中舉行聽證會，邀集相關學者專家、公民團體及社會公正人士共同參與審查，並應於院會表決之日七日前，擬具審查報告，其聽證會程序另以法律定之。
",內文,0.0,0.0,1,3,1,1,1
"第二十九條　立法院依憲法第一百零四條或憲法增修條文第五條第一項、第六條第二項、第七條第二項行使同意權時，不經討論，交付全院委員會審查，審查後提出院會以無記名投票表決，經超過全體立法委員二分之一之同意為通過。
",內文,0.0,0.0,2,3,1,1,1
一、修正本條，新增第二項、第三項。,內文,0.0,0.0,3,3,1,1,1
二、立法委員依據憲法行使人事同意權之行使，目前按照平等與尊重原則，憲政機關為全院委員會進行審查，然總統依據法院組織法第六十六提名之最高檢察署檢察總長，須送至立法院同意任命之，而檢察總長在司法檢察體系有其超然與重要地位象徵，爰此比照其他憲政機關同意權處理之方式，提升至全院委員會進行審查之，此外包含依據中央行政機關組織基準法第二十一條第一項但書之相當二級機關之獨立機關，亦即現行之中央選舉委員會、公平交易委員會、國家通訊傳播委員等組織法，需經立法院行使同意權者，也改由全院委員會審查。,內文,0.0,0.0,3,3,1,1,1
